unix,date,symbol,open,high,low,close,Volume BNB,Volume USDT,tradecount
1624517280000,2021-06-24T06:48:00Z,BNB/USDT,290.21,291.2,290.17,290.66,2362.2552,686973.819136,1238
1624517220000,2021-06-24T06:47:00Z,BNB/USDT,289.29,290.63,289.2,290.21,9595.1547,2782705.948619,2337
1624517160000,2021-06-24T06:46:00Z,BNB/USDT,289.29,289.48,289,289.33,1120.0358,323995.734638,560
1624517100000,2021-06-24T06:45:00Z,BNB/USDT,288.46,289.41,288.39,289.28,1324.7061,382763.774521,580
1624517040000,2021-06-24T06:44:00Z,BNB/USDT,288.26,288.47,287.8,288.45,689.3325,198586.449912,312
1624516980000,2021-06-24T06:43:00Z,BNB/USDT,288.27,288.63,288.18,288.26,856.2109,246850.761082,272
1624516920000,2021-06-24T06:42:00Z,BNB/USDT,288.69,289,288.16,288.27,949.3398,273821.990464,385
1624516860000,2021-06-24T06:41:00Z,BNB/USDT,289.07,289.29,288.68,288.69,842.2739,243408.719817,402
1624516800000,2021-06-24T06:40:00Z,BNB/USDT,288.96,289.48,288.47,289.07,2627.9104,759259.359603,637
1624516740000,2021-06-24T06:39:00Z,BNB/USDT,288.77,289.11,288.44,288.95,2869.0563,828775.04022,756
1624516680000,2021-06-24T06:38:00Z,BNB/USDT,287.94,289.04,287.86,288.77,2579.0072,744661.6307,883
1624516620000,2021-06-24T06:37:00Z,BNB/USDT,287.91,288.19,287.6,287.95,1102.0406,317298.218577,424
1624516560000,2021-06-24T06:36:00Z,BNB/USDT,287.92,288.06,287.68,287.92,681.1815,196107.806143,371
1624516500000,2021-06-24T06:35:00Z,BNB/USDT,288.27,288.27,287.77,287.92,903.2918,260150.669292,425
1624516440000,2021-06-24T06:34:00Z,BNB/USDT,288.33,288.48,288.06,288.27,570.835,164587.621398,396
1624516380000,2021-06-24T06:33:00Z,BNB/USDT,287.54,288.38,287.54,288.26,2434.0343,701039.328998,750
1624516320000,2021-06-24T06:32:00Z,BNB/USDT,287.17,287.97,287.17,287.53,2127.4498,611829.289323,615
1624516260000,2021-06-24T06:31:00Z,BNB/USDT,286.83,287.23,286.81,287.17,717.0627,205799.514981,407
1624516200000,2021-06-24T06:30:00Z,BNB/USDT,286.6,287,286.16,286.83,1027.0142,294248.620932,494
1624516140000,2021-06-24T06:29:00Z,BNB/USDT,287.35,287.44,286.58,286.64,874.1961,251007.521022,542
1624516080000,2021-06-24T06:28:00Z,BNB/USDT,286.89,287.5,286.8,287.35,1989.1121,571118.754541,971
1624516020000,2021-06-24T06:27:00Z,BNB/USDT,287.02,287.05,286.74,286.92,693.3234,198903.197937,451
1624515960000,2021-06-24T06:26:00Z,BNB/USDT,286.91,287.04,286.51,287.03,1584.2105,454402.155039,496
1624515900000,2021-06-24T06:25:00Z,BNB/USDT,286.49,287.25,286.45,286.92,1912.8233,548670.15522,647
1624515840000,2021-06-24T06:24:00Z,BNB/USDT,286.31,286.56,286.12,286.45,1220.0721,349353.958575,469
1624515780000,2021-06-24T06:23:00Z,BNB/USDT,286.34,286.61,286.3,286.3,967.5141,277128.596799,458
1624515720000,2021-06-24T06:22:00Z,BNB/USDT,286.12,286.39,286.12,286.34,716.273,205068.140519,356
1624515660000,2021-06-24T06:21:00Z,BNB/USDT,286.44,286.44,286,286.13,1239.6984,354724.871041,581
1624515600000,2021-06-24T06:20:00Z,BNB/USDT,286.78,286.78,286.21,286.44,1449.8938,415288.33515,787
1624515540000,2021-06-24T06:19:00Z,BNB/USDT,286.5,286.78,286.38,286.78,2974.1754,852753.031619,783
1624515480000,2021-06-24T06:18:00Z,BNB/USDT,286.73,287,286.29,286.53,994.4896,285013.639008,493
1624515420000,2021-06-24T06:17:00Z,BNB/USDT,286.58,286.83,286.37,286.79,647.8552,185639.281007,514
1624515360000,2021-06-24T06:16:00Z,BNB/USDT,286.48,287.06,286.48,286.57,910.6345,261126.920255,549
1624515300000,2021-06-24T06:15:00Z,BNB/USDT,287.24,287.33,286.38,286.49,1682.0355,482430.072467,714
1624515240000,2021-06-24T06:14:00Z,BNB/USDT,287.35,287.35,287.09,287.24,308.3687,88576.741365,248
1624515180000,2021-06-24T06:13:00Z,BNB/USDT,287.67,287.67,286.97,287.32,1105.8406,317591.250202,516
1624515120000,2021-06-24T06:12:00Z,BNB/USDT,287.87,287.93,287.53,287.68,512.5784,147477.989424,283
1624515060000,2021-06-24T06:11:00Z,BNB/USDT,288.05,288.08,287.67,287.86,332.7837,95805.414878,267
1624515000000,2021-06-24T06:10:00Z,BNB/USDT,287.54,288.07,287.54,288.01,271.8628,78244.385825,231
1624514940000,2021-06-24T06:09:00Z,BNB/USDT,287.73,288.07,287.25,287.5,1061.4941,305308.270501,524
1624514880000,2021-06-24T06:08:00Z,BNB/USDT,288.08,288.17,287.72,287.73,782.7713,225373.894136,364
1624514820000,2021-06-24T06:07:00Z,BNB/USDT,287.92,288.38,287.87,288.07,593.7536,171043.007037,360
1624514760000,2021-06-24T06:06:00Z,BNB/USDT,288.12,288.2,287.87,287.92,384.7424,110808.590394,287
1624514700000,2021-06-24T06:05:00Z,BNB/USDT,288.5,288.78,288.01,288.13,896.72260000000006,258590.08859,418
1624514640000,2021-06-24T06:04:00Z,BNB/USDT,288.65,288.66,288.42,288.49,652.7787,188350.607774,301
1624514580000,2021-06-24T06:03:00Z,BNB/USDT,288.47,288.93,288.41,288.62,1394.3407,402327.889379,418
1624514520000,2021-06-24T06:02:00Z,BNB/USDT,288.75,288.94,288.44,288.45,951.0629,274525.474104,393
1624514460000,2021-06-24T06:01:00Z,BNB/USDT,288.77,289.07,288.48,288.75,837.2815,241733.42625,499
1624514400000,2021-06-24T06:00:00Z,BNB/USDT,289.05,289.47,288.72,288.79,1618.8926,468002.127196,640
1624514340000,2021-06-24T05:59:00Z,BNB/USDT,288.94,289.08,288.62,289.04,495.6355,143169.509753,369
1624514280000,2021-06-24T05:58:00Z,BNB/USDT,288.65,289.26,288.48,288.92,2013.3571,581776.873536,911
1624514220000,2021-06-24T05:57:00Z,BNB/USDT,288.16,288.65,288.14,288.65,855.7972,246831.863127,622
1624514160000,2021-06-24T05:56:00Z,BNB/USDT,287.85,288.26,287.77,288.16,778.5295,224211.376584,550
1624514100000,2021-06-24T05:55:00Z,BNB/USDT,288.15,288.2,287.83,287.86,847.3961,244008.112869,724
1624514040000,2021-06-24T05:54:00Z,BNB/USDT,288.22,288.53,288,288.19,948.6445,273398.464671,715
1624513980000,2021-06-24T05:53:00Z,BNB/USDT,288.21,288.88,288.15,288.22,877.4532,253238.770924,926
1624513920000,2021-06-24T05:52:00Z,BNB/USDT,288.72,288.87,288.01,288.21,1026.3543,296030.761347,849
1624513860000,2021-06-24T05:51:00Z,BNB/USDT,289.32,289.5,288.5,288.68,2105.2068,608734.268312,1446
1624513800000,2021-06-24T05:50:00Z,BNB/USDT,287.87,289.4,287.84,289.33,4171.6998,1204436.451835,2214
1624513740000,2021-06-24T05:49:00Z,BNB/USDT,287.28,288.03,287.27,287.87,1511.5156,434801.417476,1244
1624513680000,2021-06-24T05:48:00Z,BNB/USDT,287.15,287.4,287.01,287.28,596.1581,171270.516662,469
1624513620000,2021-06-24T05:47:00Z,BNB/USDT,287.24,287.4,286.89,287.16,599.5903,172168.890614,951
1624513560000,2021-06-24T05:46:00Z,BNB/USDT,287.12,287.37,287,287.2,763.1279,219144.25092,488
1624513500000,2021-06-24T05:45:00Z,BNB/USDT,286.85,287.4,286.84,287.12,684.721,196624.197873,511
1624513440000,2021-06-24T05:44:00Z,BNB/USDT,287.04,287.14,286.73,286.84,1037.056,297587.321881,768
1624513380000,2021-06-24T05:43:00Z,BNB/USDT,287.28,287.5,287.04,287.04,1108.0939,318410.825131,801
1624513320000,2021-06-24T05:42:00Z,BNB/USDT,287,287.27,287,287.27,551.7359,158426.359921,384
1624513260000,2021-06-24T05:41:00Z,BNB/USDT,286.74,287.26,286.74,286.93,556.5952,159750.134188,810
1624513200000,2021-06-24T05:40:00Z,BNB/USDT,287.09,287.09,286.71,286.76,558.4518,160221.508613,433
1624513140000,2021-06-24T05:39:00Z,BNB/USDT,287.14,287.18,286.87,287.09,887.7012,254814.991041,851
1624513080000,2021-06-24T05:38:00Z,BNB/USDT,287.2,287.37,287.08,287.13,601.7575,172813.61183,670
1624513020000,2021-06-24T05:37:00Z,BNB/USDT,286.81,287.29,286.76,287.17,659.4364,189255.440661,642
1624512960000,2021-06-24T05:36:00Z,BNB/USDT,286.78,287.15,286.55,286.82,658.9989,189014.350526,514
1624512900000,2021-06-24T05:35:00Z,BNB/USDT,287.04,287.35,286.69,286.78,978.7509,280930.87184,1000
1624512840000,2021-06-24T05:34:00Z,BNB/USDT,287.52,287.79,287.03,287.04,870.8017,250288.224919,886
1624512780000,2021-06-24T05:33:00Z,BNB/USDT,287.18,287.56,287.03,287.52,674.3649,193760.371375,704
1624512720000,2021-06-24T05:32:00Z,BNB/USDT,287.35,287.79,286.9,287.18,1360.2867,390791.194862,1198
1624512660000,2021-06-24T05:31:00Z,BNB/USDT,286.79,287.47,286.78,287.33,2024.5124,581341.773618,1286
1624512600000,2021-06-24T05:30:00Z,BNB/USDT,286.28,286.85,286.28,286.8,591.5436,169600.863282,408
1624512540000,2021-06-24T05:29:00Z,BNB/USDT,286.55,286.8,286.26,286.28,991.4061,284100.16293,1011
1624512480000,2021-06-24T05:28:00Z,BNB/USDT,286.25,286.6,286.15,286.56,675.6417,193498.777416,395
1624512420000,2021-06-24T05:27:00Z,BNB/USDT,286.42,286.5,286.25,286.25,1194.5119,342111.237903,918
1624512360000,2021-06-24T05:26:00Z,BNB/USDT,286.41,286.5,286.25,286.43,391.6725,112173.520187,622
1624512300000,2021-06-24T05:25:00Z,BNB/USDT,286.15,286.49,285.96,286.37,589.0695,168570.383674,855
1624512240000,2021-06-24T05:24:00Z,BNB/USDT,286.14,286.45,286.01,286.1,521.1756,149183.714783,487
1624512180000,2021-06-24T05:23:00Z,BNB/USDT,285.71,286.36,285.71,286.15,1569.8188,449102.871115,986
1624512120000,2021-06-24T05:22:00Z,BNB/USDT,286.35,286.38,285.7,285.71,387.9045,110936.364662,353
1624512060000,2021-06-24T05:21:00Z,BNB/USDT,286.21,286.42,285.51,286.31,946.1725,270643.425143,924
1624512000000,2021-06-24T05:20:00Z,BNB/USDT,286.15,286.5,285.98,286.21,1230.053,352099.417082,813
1624511940000,2021-06-24T05:19:00Z,BNB/USDT,286.42,286.42,285.97,286.14,629.3872,180123.141902,876
1624511880000,2021-06-24T05:18:00Z,BNB/USDT,286.1,286.5,285.91,286.35,759.6829,217394.781692,628
1624511820000,2021-06-24T05:17:00Z,BNB/USDT,285.83,286.2,285.83,286.1,762.3953,218076.500852,953
1624511760000,2021-06-24T05:16:00Z,BNB/USDT,285.65,286.06,285.63,285.83,1793.9277,512871.925055,962
1624511700000,2021-06-24T05:15:00Z,BNB/USDT,284.77,286.01,284.74,285.64,1013.9107,289507.372886,954
1624511640000,2021-06-24T05:14:00Z,BNB/USDT,285.1,285.34,284.6,284.7,659.6314,188058.723258,626
1624511580000,2021-06-24T05:13:00Z,BNB/USDT,285.19,285.49,284.58,285.11,1201.3482,342505.950996,764
1624511520000,2021-06-24T05:12:00Z,BNB/USDT,285.01,285.34,284.89,285.19,340.4989,97060.02268,458
1624511460000,2021-06-24T05:11:00Z,BNB/USDT,284.65,285.25,284.63,285.07,657.5174,187387.602651,917
1624511400000,2021-06-24T05:10:00Z,BNB/USDT,284.17,284.69,283.94,284.57,514.702,146303.14641,505
1624511340000,2021-06-24T05:09:00Z,BNB/USDT,284.98,285.12,284.02,284.17,905.9148,257894.395285,754
1624511280000,2021-06-24T05:08:00Z,BNB/USDT,285.01,285.63,284.91,284.99,667.1384,190256.661893,646
1624511220000,2021-06-24T05:07:00Z,BNB/USDT,285.02,285.61,285,285,695.9376,198532.339918,800
1624511160000,2021-06-24T05:06:00Z,BNB/USDT,284.58,285.28,284.05,285.02,990.6848,281877.100197,593
1624511100000,2021-06-24T05:05:00Z,BNB/USDT,284.59,284.81,284.32,284.59,704.0713,200344.042065,826
1624511040000,2021-06-24T05:04:00Z,BNB/USDT,285.5,285.76,284.56,284.56,1789.9786,510886.62496,939
1624510980000,2021-06-24T05:03:00Z,BNB/USDT,285.13,285.64,284.83,285.51,1610.3984,459579.37194,1148
1624510920000,2021-06-24T05:02:00Z,BNB/USDT,284.62,285.19,284.54,285.05,814.392,231998.547143,681
1624510860000,2021-06-24T05:01:00Z,BNB/USDT,283.13,284.79,283.07,284.58,1014.5683,288256.394096,813
1624510800000,2021-06-24T05:00:00Z,BNB/USDT,283.83,283.83,282.7,283.12,1468.0373,415537.831591,777
1624510740000,2021-06-24T04:59:00Z,BNB/USDT,284.3,284.75,283.21,283.71,1153.8433,327408.507933,525
1624510680000,2021-06-24T04:58:00Z,BNB/USDT,283.95,284.57,283.74,284.29,1031.9826,293246.656948,440
1624510620000,2021-06-24T04:57:00Z,BNB/USDT,284.46,284.51,283.8,283.92,774.4951,220097.534131,279
1624510560000,2021-06-24T04:56:00Z,BNB/USDT,284.6,284.71,283.88,284.48,1108.4304,315109.505369,430
1624510500000,2021-06-24T04:55:00Z,BNB/USDT,285,285.29,284.57,284.65,720.1793,205168.636937,283
1624510440000,2021-06-24T04:54:00Z,BNB/USDT,285.18,285.38,284.8,285.04,470.7225,134206.314659,263
1624510380000,2021-06-24T04:53:00Z,BNB/USDT,285.06,285.3,284.89,285.17,1147.3394,327136.291677,334
1624510320000,2021-06-24T04:52:00Z,BNB/USDT,284.82,285.06,284.56,285.06,900.8142,256560.559421,377
1624510260000,2021-06-24T04:51:00Z,BNB/USDT,284.98,285.23,284.56,284.81,634.9598,180920.612976,282
1624510200000,2021-06-24T04:50:00Z,BNB/USDT,285.02,285.02,284.58,284.98,718.2054,204566.659709,322
1624510140000,2021-06-24T04:49:00Z,BNB/USDT,285.01,285.27,284.91,285.09,873.875,249176.453375,446
1624510080000,2021-06-24T04:48:00Z,BNB/USDT,284.48,285.16,284.48,285,1205.6432,343435.9031,696
1624510020000,2021-06-24T04:47:00Z,BNB/USDT,284.21,284.49,283.58,284.49,991.852,281714.612576,434
1624509960000,2021-06-24T04:46:00Z,BNB/USDT,284.26,284.4,283.99,284.14,797.8969,226779.141584,248
1624509900000,2021-06-24T04:45:00Z,BNB/USDT,283.42,284.26,283.38,284.26,496.6091,141013.660529,351
1624509840000,2021-06-24T04:44:00Z,BNB/USDT,283.9,284.5,283.24,283.42,917.2187,260370.731452,513
1624509780000,2021-06-24T04:43:00Z,BNB/USDT,283.78,283.94,283.17,283.89,451.5683,128064.198445,300
1624509720000,2021-06-24T04:42:00Z,BNB/USDT,284.41,284.78,283.65,283.78,987.7883,280774.420927,708
1624509660000,2021-06-24T04:41:00Z,BNB/USDT,284.08,284.51,283.86,284.4,724.324,205899.027616,595
1624509600000,2021-06-24T04:40:00Z,BNB/USDT,283.71,284.42,283.67,284.14,663.304,188498.10088,694
1624509540000,2021-06-24T04:39:00Z,BNB/USDT,283.45,284.23,282.89,283.62,1235.7481,350350.829343,518
1624509480000,2021-06-24T04:38:00Z,BNB/USDT,283.73,284.3,283.03,283.52,1781.3072,505124.478597,681
1624509420000,2021-06-24T04:37:00Z,BNB/USDT,284.22,284.45,283.65,283.81,787.3549,223574.978877,486
1624509360000,2021-06-24T04:36:00Z,BNB/USDT,283.53,284.6,283.52,284.28,1011.0943,287310.370952,442
1624509300000,2021-06-24T04:35:00Z,BNB/USDT,282.65,283.75,282.6,283.51,852.8134,241654.688803,416
1624509240000,2021-06-24T04:34:00Z,BNB/USDT,282.51,283.49,282.01,282.69,2551.2422,720905.128592,763
1624509180000,2021-06-24T04:33:00Z,BNB/USDT,282.96,283.43,282.29,282.51,1463.3728,413881.805641,672
1624509120000,2021-06-24T04:32:00Z,BNB/USDT,283.43,283.48,282.56,282.92,2042.6308,578210.48834,577
1624509060000,2021-06-24T04:31:00Z,BNB/USDT,283.9,283.9,283,283.51,2254.3763,638670.379893,555
1624509000000,2021-06-24T04:30:00Z,BNB/USDT,285.28,285.28,283.68,283.89,1376.7447,391256.42549,559
1624508940000,2021-06-24T04:29:00Z,BNB/USDT,284.82,285.34,284.74,285.28,582.1052,165961.851712,286
1624508880000,2021-06-24T04:28:00Z,BNB/USDT,284.83,285.1,284.67,284.77,733.9878,209100.625719,336
1624508820000,2021-06-24T04:27:00Z,BNB/USDT,284.14,284.83,284.03,284.83,605.2583,172111.752211,286
1624508760000,2021-06-24T04:26:00Z,BNB/USDT,284.17,284.5,283.63,284.15,513.981,146050.292381,260
1624508700000,2021-06-24T04:25:00Z,BNB/USDT,283.25,284.54,283.25,284.11,727.6402,206649.183259,396
1624508640000,2021-06-24T04:24:00Z,BNB/USDT,283.12,283.77,283.12,283.17,746.0431,211461.396355,346
1624508580000,2021-06-24T04:23:00Z,BNB/USDT,282.85,283.38,282.84,283.13,688.9408,195023.698358,299
1624508520000,2021-06-24T04:22:00Z,BNB/USDT,282.93,283.65,282.56,282.85,2008.7289,568334.87068,742
1624508460000,2021-06-24T04:21:00Z,BNB/USDT,283.58,283.65,282.84,282.91,1227.2145,347468.342477,547
1624508400000,2021-06-24T04:20:00Z,BNB/USDT,283.81,284.2,283.41,283.55,548.9374,155782.322791,290
1624508340000,2021-06-24T04:19:00Z,BNB/USDT,283.28,283.97,283.25,283.8,404.8718,114849.134411,251
1624508280000,2021-06-24T04:18:00Z,BNB/USDT,283.32,284.04,283.25,283.29,828.3894,234888.164536,365
1624508220000,2021-06-24T04:17:00Z,BNB/USDT,283.73,284.02,283.24,283.26,933.9501,264801.732794,493
1624508160000,2021-06-24T04:16:00Z,BNB/USDT,284.16,284.21,283.62,283.69,1135.5841,322428.037271,461
1624508100000,2021-06-24T04:15:00Z,BNB/USDT,284.93,285.62,284.12,284.14,1361.7056,388054.881815,591
1624508040000,2021-06-24T04:14:00Z,BNB/USDT,284.13,284.97,284.03,284.87,995.0039,282925.22947,376
1624507980000,2021-06-24T04:13:00Z,BNB/USDT,284.55,284.61,284,284.25,917.4855,260811.138046,470
1624507920000,2021-06-24T04:12:00Z,BNB/USDT,285.46,285.57,284.28,284.56,2039.1224,580783.407954,737
1624507860000,2021-06-24T04:11:00Z,BNB/USDT,286.04,286.04,285.08,285.46,2606.522,744030.864066,627
1624507800000,2021-06-24T04:10:00Z,BNB/USDT,286.56,286.56,285.68,286.04,2522.7191,721406.050788,649
1624507740000,2021-06-24T04:09:00Z,BNB/USDT,286.63,287,286.27,286.57,806.1555,231052.739418,386
1624507680000,2021-06-24T04:08:00Z,BNB/USDT,286.6,287.22,286.44,286.63,1772.8756,508533.338737,702
1624507620000,2021-06-24T04:07:00Z,BNB/USDT,286.24,286.74,286.08,286.5,1210.89,346791.049612,466
1624507560000,2021-06-24T04:06:00Z,BNB/USDT,286.44,287,286.14,286.29,1285.7737,368517.503415,478
1624507500000,2021-06-24T04:05:00Z,BNB/USDT,286.74,286.97,286.33,286.43,2166.2124,620879.684443,599
1624507440000,2021-06-24T04:04:00Z,BNB/USDT,285.99,286.91,285.92,286.75,2712.0337,776657.266881,984
1624507380000,2021-06-24T04:03:00Z,BNB/USDT,285.62,286.1,284.98,286.01,1945.3807,555532.671147,818
1624507320000,2021-06-24T04:02:00Z,BNB/USDT,283.94,285.66,283.94,285.6,1506.8678,429376.047655,790
1624507260000,2021-06-24T04:01:00Z,BNB/USDT,284.28,284.33,283.42,283.94,1639.0169,465214.424463,611
1624507200000,2021-06-24T04:00:00Z,BNB/USDT,283.36,284.85,282.86,284.33,6042.7579,1715514.761298,1196
1624507140000,2021-06-24T03:59:00Z,BNB/USDT,284.28,284.28,283.4,283.41,3539.7721,1005090.67562,863
1624507080000,2021-06-24T03:58:00Z,BNB/USDT,283.67,284.54,283.32,284.29,1343.5941,381644.650765,492
1624507020000,2021-06-24T03:57:00Z,BNB/USDT,283.66,283.8,283.08,283.67,1081.4526,306613.339744,485
1624506960000,2021-06-24T03:56:00Z,BNB/USDT,283.88,283.99,283.27,283.68,1483.9719,420857.568634,516
1624506900000,2021-06-24T03:55:00Z,BNB/USDT,283.54,284.16,283.44,283.87,1519.2835,431274.997272,656
1624506840000,2021-06-24T03:54:00Z,BNB/USDT,282.5,283.59,282.29,283.54,1187.2695,336162.541861,558
1624506780000,2021-06-24T03:53:00Z,BNB/USDT,283.02,283.48,282.42,282.42,1028.597,291085.193439,583
1624506720000,2021-06-24T03:52:00Z,BNB/USDT,282.79,283.42,282.09,283.03,2599.2571,735220.173726,977
1624506660000,2021-06-24T03:51:00Z,BNB/USDT,282.5,282.8,282.4,282.8,1767.5746,499623.395962,556
1624506600000,2021-06-24T03:50:00Z,BNB/USDT,281.76,282.5,281.75,282.5,2379.004,671117.935866,610
1624506540000,2021-06-24T03:49:00Z,BNB/USDT,282.24,282.26,281.5,281.75,6425.098,1811363.316849,1434
1624506480000,2021-06-24T03:48:00Z,BNB/USDT,282.91,283.26,281.61,282.25,9644.2001,2722314.681171,2017
1624506420000,2021-06-24T03:47:00Z,BNB/USDT,282.83,283.07,282.52,282.91,2549.5403,721230.740865,1106
1624506360000,2021-06-24T03:46:00Z,BNB/USDT,285.56,285.6,282.85,282.87,5709.0915,1620140.256485,1635
1624506300000,2021-06-24T03:45:00Z,BNB/USDT,284.47,285.59,284.39,285.53,3319.4618,945398.77092,847
1624506240000,2021-06-24T03:44:00Z,BNB/USDT,284.43,284.91,284.11,284.44,3603.7491,1025302.395459,1045
1624506180000,2021-06-24T03:43:00Z,BNB/USDT,285.5,285.96,284.25,284.42,5295.5407,1508930.031611,1407
1624506120000,2021-06-24T03:42:00Z,BNB/USDT,286.53,286.63,285.36,285.43,1667.6234,476899.555133,837
1624506060000,2021-06-24T03:41:00Z,BNB/USDT,286.87,287,286.14,286.55,1077.5286,308815.963232,661
1624506000000,2021-06-24T03:40:00Z,BNB/USDT,287.2,287.71,286.79,286.86,1718.5495,493715.554369,557
1624505940000,2021-06-24T03:39:00Z,BNB/USDT,287.72,288.09,287.15,287.2,3148.5303,905209.905344,813
1624505880000,2021-06-24T03:38:00Z,BNB/USDT,288.09,288.12,287.67,287.69,783.5363,225634.507566,409
1624505820000,2021-06-24T03:37:00Z,BNB/USDT,288.16,288.41,287.84,288.05,2281.963,657366.572444,554
1624505760000,2021-06-24T03:36:00Z,BNB/USDT,288.66,289.12,288,288.16,1010.6647,291644.600463,607
1624505700000,2021-06-24T03:35:00Z,BNB/USDT,288.81,288.91,288.26,288.67,2323.3845,670352.372714,886
1624505640000,2021-06-24T03:34:00Z,BNB/USDT,288.55,289,288.25,288.81,1696.9827,489854.348232,855
1624505580000,2021-06-24T03:33:00Z,BNB/USDT,287.94,288.6,287.87,288.56,2382.7772,687187.379333,782
1624505520000,2021-06-24T03:32:00Z,BNB/USDT,288.08,288.21,287.47,288.04,1550.9467,446475.172881,639
1624505460000,2021-06-24T03:31:00Z,BNB/USDT,288.01,288.12,287.3,288.12,1109.2787,319107.790685,744
1624505400000,2021-06-24T03:30:00Z,BNB/USDT,286.85,288.39,286.84,288.05,2851.5491,820337.91268,1462
1624505340000,2021-06-24T03:29:00Z,BNB/USDT,286.55,287.17,286.45,286.9,965.1061,276849.504651,783
1624505280000,2021-06-24T03:28:00Z,BNB/USDT,286.11,286.85,286.07,286.54,1553.8257,445209.399949,753
1624505220000,2021-06-24T03:27:00Z,BNB/USDT,285.73,286.38,285.57,286.11,823.1502,235450.030606,560
1624505160000,2021-06-24T03:26:00Z,BNB/USDT,285.95,286.21,285.47,285.65,767.6978,219409.914518,485
1624505100000,2021-06-24T03:25:00Z,BNB/USDT,285.95,286.12,285.55,285.97,1665.6935,476163.891671,484
1624505040000,2021-06-24T03:24:00Z,BNB/USDT,285.49,286.07,285.35,285.87,1175.8744,335944.61722,616
1624504980000,2021-06-24T03:23:00Z,BNB/USDT,285.22,285.73,284.72,285.49,1381.6907,394080.541009,722
1624504920000,2021-06-24T03:22:00Z,BNB/USDT,285.5,285.56,285,285.19,656.9575,187497.611627,306
1624504860000,2021-06-24T03:21:00Z,BNB/USDT,284.7,285.63,284.39,285.51,775.9934,221132.033494,537
1624504800000,2021-06-24T03:20:00Z,BNB/USDT,285.63,285.81,284.67,284.7,1010.7773,288343.112286,726
1624504740000,2021-06-24T03:19:00Z,BNB/USDT,284.67,285.68,284.67,285.62,618.0076,176242.088253,580
1624504680000,2021-06-24T03:18:00Z,BNB/USDT,284.81,284.81,284.42,284.7,493.7711,140523.615564,320
1624504620000,2021-06-24T03:17:00Z,BNB/USDT,285.07,285.11,284.72,284.82,534.1016,152163.789634,383
1624504560000,2021-06-24T03:16:00Z,BNB/USDT,285.26,285.38,284.53,285.11,1085.2423,309166.597764,424
1624504500000,2021-06-24T03:15:00Z,BNB/USDT,285.67,285.7,284.58,285.27,1179.8391,336245.20951,605
1624504440000,2021-06-24T03:14:00Z,BNB/USDT,285.79,285.92,285.24,285.71,785.2757,224299.24285,449
1624504380000,2021-06-24T03:13:00Z,BNB/USDT,284.49,285.8,284.44,285.76,1258.7078,358860.750602,588
1624504320000,2021-06-24T03:12:00Z,BNB/USDT,284.92,285.02,284.44,284.53,761.5325,216811.727559,537
1624504260000,2021-06-24T03:11:00Z,BNB/USDT,284.99,285.37,284.85,284.91,784.3528,223556.5476,533
1624504200000,2021-06-24T03:10:00Z,BNB/USDT,285.61,285.9,284.8,284.9,1241.7884,354115.391043,591
1624504140000,2021-06-24T03:09:00Z,BNB/USDT,284.46,286.02,284.46,285.61,2271.4859,648282.379583,835
1624504080000,2021-06-24T03:08:00Z,BNB/USDT,284.84,285,284.32,284.45,1593.1309,453403.094069,536
1624504020000,2021-06-24T03:07:00Z,BNB/USDT,285.61,285.78,284.7,284.87,4164.4568,1187195.212174,659
1624503960000,2021-06-24T03:06:00Z,BNB/USDT,285.41,285.79,285.21,285.58,720.8703,205821.177274,315
1624503900000,2021-06-24T03:05:00Z,BNB/USDT,285.73,285.73,285.14,285.41,963.1564,274923.188607,426
1624503840000,2021-06-24T03:04:00Z,BNB/USDT,286.08,286.08,285,285.67,1303.7592,372287.449935,554
1624503780000,2021-06-24T03:03:00Z,BNB/USDT,285.66,286.17,285.56,286.08,810.1773,231617.684403,454
1624503720000,2021-06-24T03:02:00Z,BNB/USDT,285.24,286.11,285.24,285.66,1725.5399,493093.393913,750
1624503660000,2021-06-24T03:01:00Z,BNB/USDT,284.19,285.5,284.18,285.25,2183.4471,622637.128698,697
1624503600000,2021-06-24T03:00:00Z,BNB/USDT,284.16,284.19,283.34,284.19,1624.8892,461016.405408,600
1624503540000,2021-06-24T02:59:00Z,BNB/USDT,284.85,285.25,284.01,284.16,1276.0564,362886.741316,499
1624503480000,2021-06-24T02:58:00Z,BNB/USDT,284.73,284.93,284.56,284.9,510.3833,145307.311561,207
1624503420000,2021-06-24T02:57:00Z,BNB/USDT,284.76,284.98,284.31,284.72,1727.5226,491513.109605,455
1624503360000,2021-06-24T02:56:00Z,BNB/USDT,285.13,285.38,284.4,284.77,1188.4609,338520.21592,561
1624503300000,2021-06-24T02:55:00Z,BNB/USDT,286.03,286.16,285.08,285.12,1134.9075,324167.069831,562
1624503240000,2021-06-24T02:54:00Z,BNB/USDT,285.75,286.19,285.66,286.02,809.7253,231510.908321,478
1624503180000,2021-06-24T02:53:00Z,BNB/USDT,285.63,285.77,285.3,285.71,802.5555,229129.565731,463
1624503120000,2021-06-24T02:52:00Z,BNB/USDT,285.07,285.76,285.07,285.67,448.7911,128111.689176,334
1624503060000,2021-06-24T02:51:00Z,BNB/USDT,285.05,285.79,284.52,285.09,1750.7898,499385.214984,794
1624503000000,2021-06-24T02:50:00Z,BNB/USDT,283.81,285.2,283.8,285.06,1105.8337,314860.018435,536
