unix,date,symbol,open,high,low,close,Volume BTC,Volume USDT,tradecount
1624529160000,2021-06-24T10:06:00Z,BTC/USDT,33295.59,33295.6,33231.01,33239.14,88.449407,2941489.55283003,1249
1624529100000,2021-06-24T10:05:00Z,BTC/USDT,33299.5,33323.47,33282.29,33295.6,55.943893,1862970.32557908,1068
1624529040000,2021-06-24T10:04:00Z,BTC/USDT,33310.72,33324.62,33299.5,33299.5,50.59923,1685228.33682472,688
1624528980000,2021-06-24T10:03:00Z,BTC/USDT,33307.29,33333.48,33306.23,33310.72,34.440382,1147409.68838605,734
1624528920000,2021-06-24T10:02:00Z,BTC/USDT,33335.23,33346.03,33306.77,33307.29,42.622277,1420426.86971745,939
1624528860000,2021-06-24T10:01:00Z,BTC/USDT,33328.66,33363.77,33328.65,33335.23,48.948144,1632205.49832072,1154
1624528800000,2021-06-24T10:00:00Z,BTC/USDT,33281.49,33343.8,33281.49,33328.65,42.543879,1417657.07892015,776
1624528740000,2021-06-24T09:59:00Z,BTC/USDT,33312.99,33346.78,33280,33281.48,41.30574,1375884.35104459,634
1624528680000,2021-06-24T09:58:00Z,BTC/USDT,33281.83,33331.38,33280,33313,41.614445,1385892.30888037,494
1624528620000,2021-06-24T09:57:00Z,BTC/USDT,33279.76,33300,33268.03,33281.83,12.469604,415042.82861945,418
1624528560000,2021-06-24T09:56:00Z,BTC/USDT,33304.54,33304.54,33267.33,33277.9,32.218516,1072486.36638583,742
1624528500000,2021-06-24T09:55:00Z,BTC/USDT,33335.49,33335.5,33300,33306.04,43.902366,1462559.4501874,578
1624528440000,2021-06-24T09:54:00Z,BTC/USDT,33322.65,33351.96,33317.33,33335.5,24.771055,825700.26698948,560
1624528380000,2021-06-24T09:53:00Z,BTC/USDT,33349.14,33355.47,33310.84,33322.66,37.575473,1252418.80754878,669
1624528320000,2021-06-24T09:52:00Z,BTC/USDT,33317.59,33367.71,33310.53,33347.49,38.529269,1284535.63084402,776
1624528260000,2021-06-24T09:51:00Z,BTC/USDT,33308.31,33337.23,33302.08,33316.92,43.387332,1445756.07224796,892
1624528200000,2021-06-24T09:50:00Z,BTC/USDT,33356.51,33362.51,33300.85,33308.31,91.41913,3046455.87817963,1496
1624528140000,2021-06-24T09:49:00Z,BTC/USDT,33386.99,33387.03,33338.11,33356.51,82.504071,2752609.60501054,1166
1624528080000,2021-06-24T09:48:00Z,BTC/USDT,33413.1,33413.1,33362.5,33386.99,58.609504,1956572.89079171,978
1624528020000,2021-06-24T09:47:00Z,BTC/USDT,33414.49,33414.5,33400,33413.1,42.46196,1418546.0874082,658
1624527960000,2021-06-24T09:46:00Z,BTC/USDT,33421.51,33427.73,33403.14,33414.49,39.070952,1305614.00949657,608
1624527900000,2021-06-24T09:45:00Z,BTC/USDT,33404.66,33451.66,33400.02,33421.51,55.205366,1845366.47629767,841
1624527840000,2021-06-24T09:44:00Z,BTC/USDT,33428.26,33428.26,33400,33404.67,39.01972,1303648.66862147,905
1624527780000,2021-06-24T09:43:00Z,BTC/USDT,33408.49,33442.66,33404.39,33428.26,30.881394,1032053.09243693,642
1624527720000,2021-06-24T09:42:00Z,BTC/USDT,33441.14,33441.14,33394.16,33408.48,49.724964,1661580.05658128,758
1624527660000,2021-06-24T09:41:00Z,BTC/USDT,33457.78,33474.33,33413.86,33441.13,64.291783,2150138.14056233,1090
1624527600000,2021-06-24T09:40:00Z,BTC/USDT,33530.55,33569.73,33452.59,33454.45,104.190547,3492028.52985739,1819
1624527540000,2021-06-24T09:39:00Z,BTC/USDT,33399.64,33615.25,33399.64,33530.55,320.528256,10746385.13151338,5746
1624527480000,2021-06-24T09:38:00Z,BTC/USDT,33342.01,33397.89,33341.43,33397.89,50.996285,1701739.65773559,896
1624527420000,2021-06-24T09:37:00Z,BTC/USDT,33324.63,33350,33322,33342,25.277317,842602.50328073,570
1624527360000,2021-06-24T09:36:00Z,BTC/USDT,33320.59,33343.98,33310.87,33324.63,21.443523,714527.03683816,471
1624527300000,2021-06-24T09:35:00Z,BTC/USDT,33347.26,33347.26,33318.19,33320.6,30.989893,1032953.29872846,613
1624527240000,2021-06-24T09:34:00Z,BTC/USDT,33324.3,33357.36,33323.06,33347.26,32.762167,1092312.5908315,699
1624527180000,2021-06-24T09:33:00Z,BTC/USDT,33272.29,33324.3,33270.14,33324.3,14.79407,492576.18837742,464
1624527120000,2021-06-24T09:32:00Z,BTC/USDT,33296.37,33296.37,33253.54,33272.3,35.431835,1178783.97494574,884
1624527060000,2021-06-24T09:31:00Z,BTC/USDT,33347.64,33350,33288.66,33295.38,78.057821,2602140.94285274,915
1624527000000,2021-06-24T09:30:00Z,BTC/USDT,33304.57,33408.53,33304.57,33347.64,126.508147,4218925.17750666,1367
1624526940000,2021-06-24T09:29:00Z,BTC/USDT,33276.08,33309.12,33276.08,33304.58,26.508994,882597.6956574,555
1624526880000,2021-06-24T09:28:00Z,BTC/USDT,33258.01,33283,33258,33276.08,27.784151,924427.68009434,504
1624526820000,2021-06-24T09:27:00Z,BTC/USDT,33273.85,33283.01,33248.31,33258,24.388431,811283.47495848,541
1624526760000,2021-06-24T09:26:00Z,BTC/USDT,33266.14,33289.4,33245.85,33273.85,42.274344,1406614.51499244,595
1624526700000,2021-06-24T09:25:00Z,BTC/USDT,33226.28,33266.14,33225.93,33266.14,33.764921,1122670.50648529,575
1624526640000,2021-06-24T09:24:00Z,BTC/USDT,33216.54,33247.34,33209.95,33226.28,41.247119,1370486.38268185,650
1624526580000,2021-06-24T09:23:00Z,BTC/USDT,33244.18,33244.19,33213,33216.54,42.946292,1427006.63203115,768
1624526520000,2021-06-24T09:22:00Z,BTC/USDT,33244.42,33263.59,33238.88,33243.11,46.465415,1544819.10046048,750
1624526460000,2021-06-24T09:21:00Z,BTC/USDT,33273.19,33282.49,33240,33244.43,38.952053,1295549.81859595,776
1624526400000,2021-06-24T09:20:00Z,BTC/USDT,33317.07,33317.07,33273.08,33273.18,39.969845,1330646.88565761,895
1624526340000,2021-06-24T09:19:00Z,BTC/USDT,33330.57,33352.01,33315.08,33318.93,51.76938,1725862.32192773,781
1624526280000,2021-06-24T09:18:00Z,BTC/USDT,33326.14,33370.96,33324.49,33330.57,49.599344,1653985.86489863,923
1624526220000,2021-06-24T09:17:00Z,BTC/USDT,33315.78,33332.98,33300,33326.14,34.064884,1134688.0020397,585
1624526160000,2021-06-24T09:16:00Z,BTC/USDT,33278.51,33349.99,33275.64,33315.78,62.328377,2076230.53591122,955
1624526100000,2021-06-24T09:15:00Z,BTC/USDT,33305,33305.01,33247.42,33278.5,36.585763,1217220.96342044,693
1624526040000,2021-06-24T09:14:00Z,BTC/USDT,33271.44,33309.38,33243.51,33305,75.775765,2520740.56494636,843
1624525980000,2021-06-24T09:13:00Z,BTC/USDT,33287.9,33300,33261,33271.43,39.34772,1309429.61734088,616
1624525920000,2021-06-24T09:12:00Z,BTC/USDT,33290.92,33299.89,33273.24,33286.4,24.800193,825550.84114372,510
1624525860000,2021-06-24T09:11:00Z,BTC/USDT,33295.65,33310.64,33278.83,33290.93,39.671202,1320775.11542145,619
1624525800000,2021-06-24T09:10:00Z,BTC/USDT,33337.81,33341.36,33291.01,33295.65,44.501608,1482258.51786566,620
1624525740000,2021-06-24T09:09:00Z,BTC/USDT,33303.3,33335.76,33303.29,33335.76,23.269159,775134.00773491,484
1624525680000,2021-06-24T09:08:00Z,BTC/USDT,33316.83,33316.83,33296.05,33303.29,27.999758,932546.9162826,502
1624525620000,2021-06-24T09:07:00Z,BTC/USDT,33327.22,33373.38,33316.39,33316.82,84.454446,2816231.11768065,992
1624525560000,2021-06-24T09:06:00Z,BTC/USDT,33295.05,33361.96,33288.57,33328.87,48.259105,1608408.55649573,762
1624525500000,2021-06-24T09:05:00Z,BTC/USDT,33293.77,33319.99,33273.22,33295.61,81.458386,2712148.98375605,1047
1624525440000,2021-06-24T09:04:00Z,BTC/USDT,33284.93,33310.26,33272.45,33289.5,38.058603,1267033.4042424,666
1624525380000,2021-06-24T09:03:00Z,BTC/USDT,33302.11,33333,33284.78,33284.93,94.112778,3134575.71188197,939
1624525320000,2021-06-24T09:02:00Z,BTC/USDT,33353.27,33364.69,33300,33302.11,71.591169,2385604.19935595,1015
1624525260000,2021-06-24T09:01:00Z,BTC/USDT,33342.17,33369.41,33300.59,33346.39,85.770514,2858419.76619975,1253
1624525200000,2021-06-24T09:00:00Z,BTC/USDT,33388.56,33437.01,33313.15,33342.17,185.00149,6176808.16310239,2375
1624525140000,2021-06-24T08:59:00Z,BTC/USDT,33369.71,33399.86,33330.11,33388.55,107.207256,3578613.49940518,1345
1624525080000,2021-06-24T08:58:00Z,BTC/USDT,33279.99,33399.86,33261.78,33369.71,112.203807,3741696.68269715,1720
1624525020000,2021-06-24T08:57:00Z,BTC/USDT,33260.77,33288.77,33250.06,33276.19,45.688438,1519949.50215495,863
1624524960000,2021-06-24T08:56:00Z,BTC/USDT,33272.53,33301.48,33260.75,33263.09,68.797859,2289748.00247795,1028
1624524900000,2021-06-24T08:55:00Z,BTC/USDT,33350.93,33357.84,33250.9,33272.53,99.630837,3317832.14471387,1691
1624524840000,2021-06-24T08:54:00Z,BTC/USDT,33229.99,33390,33225.62,33350.92,200.602264,6679991.37142946,3795
1624524780000,2021-06-24T08:53:00Z,BTC/USDT,33209.92,33230.09,33175.59,33229.99,73.063423,2426457.59726059,1280
1624524720000,2021-06-24T08:52:00Z,BTC/USDT,33178.87,33235,33150.01,33209.93,79.035897,2622252.52913434,1241
1624524660000,2021-06-24T08:51:00Z,BTC/USDT,33200.95,33203.63,33141.79,33178.86,96.419709,3198502.5903885,1186
1624524600000,2021-06-24T08:50:00Z,BTC/USDT,33159.61,33207.01,33159.61,33200.96,63.674337,2113399.02235773,933
1624524540000,2021-06-24T08:49:00Z,BTC/USDT,33132.26,33215.09,33132.26,33157.35,213.135996,7071152.82145869,1968
1624524480000,2021-06-24T08:48:00Z,BTC/USDT,33081.21,33141.8,33080.24,33132.26,77.284651,2559460.99512412,1376
1624524420000,2021-06-24T08:47:00Z,BTC/USDT,33065.26,33097.45,33037.55,33080.24,24.559467,812259.87103966,681
1624524360000,2021-06-24T08:46:00Z,BTC/USDT,33012.13,33084.05,33007.98,33065.25,39.282396,1298517.52983864,729
1624524300000,2021-06-24T08:45:00Z,BTC/USDT,33031.33,33033.2,32987,33012.13,22.164251,731594.22420298,523
1624524240000,2021-06-24T08:44:00Z,BTC/USDT,32992.94,33038.92,32986.32,33029.43,26.17916,864432.18223781,626
1624524180000,2021-06-24T08:43:00Z,BTC/USDT,32982.41,32998.28,32951.21,32994.98,32.303632,1065145.15907004,497
1624524120000,2021-06-24T08:42:00Z,BTC/USDT,33033.59,33049.01,32967.34,32983.79,30.896382,1019946.54278845,714
1624524060000,2021-06-24T08:41:00Z,BTC/USDT,33079.99,33081.2,33010,33025.77,85.915792,2838141.60102577,1116
1624524000000,2021-06-24T08:40:00Z,BTC/USDT,32987.26,33079.93,32987.26,33079.92,60.668667,2004535.81989483,1239
1624523940000,2021-06-24T08:39:00Z,BTC/USDT,32996.39,32999.14,32960.43,32987.25,18.713751,617262.19545546,611
1624523880000,2021-06-24T08:38:00Z,BTC/USDT,32942.48,33000,32942.48,32996.39,31.470441,1037828.67023691,639
1624523820000,2021-06-24T08:37:00Z,BTC/USDT,32924.12,32964.85,32924.12,32942.48,41.201707,1357514.01708929,814
1624523760000,2021-06-24T08:36:00Z,BTC/USDT,32881.06,32929.6,32881.06,32924.12,32.481522,1069084.0130347,677
1624523700000,2021-06-24T08:35:00Z,BTC/USDT,32899.69,32899.69,32853.41,32881.06,121.183306,3983047.93212845,946
1624523640000,2021-06-24T08:34:00Z,BTC/USDT,32925.05,32926.4,32853.95,32899.69,75.3608,2478580.3553996,1337
1624523580000,2021-06-24T08:33:00Z,BTC/USDT,32932.65,32965.22,32906,32927.27,58.052973,1911828.85007838,766
1624523520000,2021-06-24T08:32:00Z,BTC/USDT,32958.19,32958.21,32925.34,32932.64,27.281815,898788.24089365,686
1624523460000,2021-06-24T08:31:00Z,BTC/USDT,32999.34,33003.14,32954.2,32958.19,33.42871,1102704.79460393,711
1624523400000,2021-06-24T08:30:00Z,BTC/USDT,32978.51,33007.49,32950,32995.61,54.296033,1790910.20419055,925
1624523340000,2021-06-24T08:29:00Z,BTC/USDT,33022.15,33022.16,32978.16,32978.51,20.355531,671598.25118616,688
1624523280000,2021-06-24T08:28:00Z,BTC/USDT,33011.7,33025.32,33002.04,33022.15,23.866075,787934.43934605,511
1624523220000,2021-06-24T08:27:00Z,BTC/USDT,33024.66,33028.84,32998.38,33011.69,34.972409,1154600.8842279,765
1624523160000,2021-06-24T08:26:00Z,BTC/USDT,33056.43,33073.41,33021.05,33024.65,32.310117,1067636.28604675,839
1624523100000,2021-06-24T08:25:00Z,BTC/USDT,33083.69,33083.69,33047.49,33056.43,40.903216,1352541.89167985,744
1624523040000,2021-06-24T08:24:00Z,BTC/USDT,33039.81,33090,33039.81,33083.68,45.975431,1520426.44539258,781
1624522980000,2021-06-24T08:23:00Z,BTC/USDT,33087.99,33089.99,33039.81,33039.81,84.052378,2779264.73808078,828
1624522920000,2021-06-24T08:22:00Z,BTC/USDT,33080.05,33109.99,33080.05,33088,49.012911,1622133.7235663,791
1624522860000,2021-06-24T08:21:00Z,BTC/USDT,33116.25,33116.26,33074.37,33080.02,23.023775,761949.84164589,582
1624522800000,2021-06-24T08:20:00Z,BTC/USDT,33104.4,33120.48,33053.3,33116.25,48.620275,1609242.97613906,734
1624522740000,2021-06-24T08:19:00Z,BTC/USDT,33067.83,33120,33067.83,33104.08,40.743022,1348574.29519523,884
1624522680000,2021-06-24T08:18:00Z,BTC/USDT,33042.02,33081.94,33033.9,33067.83,29.775895,984490.09931584,678
1624522620000,2021-06-24T08:17:00Z,BTC/USDT,33029.32,33089.09,33017.89,33042.02,67.331982,2225748.71572081,1410
1624522560000,2021-06-24T08:16:00Z,BTC/USDT,32978.15,33038.46,32978.15,33029.27,53.36126,1761394.39075126,980
1624522500000,2021-06-24T08:15:00Z,BTC/USDT,32941.76,32994.14,32930.48,32978.15,36.11835,1190704.34331426,878
1624522440000,2021-06-24T08:14:00Z,BTC/USDT,32962.95,32962.95,32930.56,32942.12,41.973422,1382783.59563794,907
1624522380000,2021-06-24T08:13:00Z,BTC/USDT,32939.98,32970.68,32938.9,32962.95,47.997484,1581648.96804556,686
1624522320000,2021-06-24T08:12:00Z,BTC/USDT,32915.42,32940,32912.49,32939.98,13.621994,448565.89956427,365
1624522260000,2021-06-24T08:11:00Z,BTC/USDT,32891.86,32938.03,32891.85,32915.29,30.231727,995097.17346954,674
1624522200000,2021-06-24T08:10:00Z,BTC/USDT,32957.62,32957.62,32881.23,32891.86,71.714531,2359927.95608454,1015
1624522140000,2021-06-24T08:09:00Z,BTC/USDT,32938.52,32985.49,32923.07,32957.62,47.233531,1556574.71680384,825
1624522080000,2021-06-24T08:08:00Z,BTC/USDT,32936.79,32962.96,32920.01,32937.14,29.218943,962507.00387195,757
1624522020000,2021-06-24T08:07:00Z,BTC/USDT,32909.21,32941.65,32905.84,32939.28,21.521826,708473.63003534,594
1624521960000,2021-06-24T08:06:00Z,BTC/USDT,32901.84,32920.84,32883.81,32907.94,24.822352,816703.39140836,704
1624521900000,2021-06-24T08:05:00Z,BTC/USDT,32873.5,32911.94,32873.5,32901.78,18.450043,606952.19677529,550
1624521840000,2021-06-24T08:04:00Z,BTC/USDT,32848.4,32898.09,32848.4,32873.5,19.8021,650922.51062182,530
1624521780000,2021-06-24T08:03:00Z,BTC/USDT,32884.2,32898.84,32820.61,32848.37,70.232769,2307231.16979176,936
1624521720000,2021-06-24T08:02:00Z,BTC/USDT,32875.32,32946.92,32854.9,32882.87,94.771801,3117431.42811841,1361
1624521660000,2021-06-24T08:01:00Z,BTC/USDT,32837.02,32918.49,32832.29,32875.31,85.139054,2799186.2064077,1361
1624521600000,2021-06-24T08:00:00Z,BTC/USDT,32853.74,32859.3,32829.26,32837.03,33.56665,1102432.45610246,986
1624521540000,2021-06-24T07:59:00Z,BTC/USDT,32868.78,32896.62,32851.28,32853.74,35.438779,1165073.0015193,739
1624521480000,2021-06-24T07:58:00Z,BTC/USDT,32848.38,32870.64,32829.27,32868.78,30.156204,990853.34039843,703
1624521420000,2021-06-24T07:57:00Z,BTC/USDT,32878.47,32878.47,32804.76,32848.38,74.743574,2453973.19057186,897
1624521360000,2021-06-24T07:56:00Z,BTC/USDT,32862.57,32878.05,32850,32878.05,65.733279,2160461.69972482,631
1624521300000,2021-06-24T07:55:00Z,BTC/USDT,32787.67,32867.37,32780.88,32862.57,46.958955,1541967.02532888,748
1624521240000,2021-06-24T07:54:00Z,BTC/USDT,32820.39,32862.72,32775.98,32787.67,75.367682,2473632.84765314,1095
1624521180000,2021-06-24T07:53:00Z,BTC/USDT,32857.44,32876.14,32768.81,32824.9,106.182208,3484389.41142841,1475
1624521120000,2021-06-24T07:52:00Z,BTC/USDT,32931.28,32931.28,32804.35,32857.43,145.196201,4769769.44075698,2610
1624521060000,2021-06-24T07:51:00Z,BTC/USDT,33011.39,33014.45,32881,32930.23,89.989859,2963123.1435855,1760
1624521000000,2021-06-24T07:50:00Z,BTC/USDT,33011.52,33040,33007.19,33011.39,23.345491,770927.96323728,451
1624520940000,2021-06-24T07:49:00Z,BTC/USDT,32986.32,33020.5,32972.16,33010.22,29.621226,977519.98416398,540
1624520880000,2021-06-24T07:48:00Z,BTC/USDT,32982.56,33038.67,32976.38,32984.42,36.623675,1208781.94313147,725
1624520820000,2021-06-24T07:47:00Z,BTC/USDT,33035.34,33040.53,32957.13,32987.45,108.110884,3568154.5648094,1628
1624520760000,2021-06-24T07:46:00Z,BTC/USDT,33083.62,33089.1,33035,33035.34,46.210347,1527992.32129134,883
1624520700000,2021-06-24T07:45:00Z,BTC/USDT,33152.12,33158.86,33083.62,33083.62,54.685825,1810301.04516793,906
1624520640000,2021-06-24T07:44:00Z,BTC/USDT,33113.03,33184.33,33110,33150.87,24.610389,815689.58989055,588
1624520580000,2021-06-24T07:43:00Z,BTC/USDT,33130.43,33145.04,33110.01,33110.29,28.501883,944329.27746395,512
1624520520000,2021-06-24T07:42:00Z,BTC/USDT,33117,33160.36,33117,33130.43,26.497297,878049.10188141,544
1624520460000,2021-06-24T07:41:00Z,BTC/USDT,33096.68,33130.21,33090.55,33114.12,51.352298,1700033.03660662,651
1624520400000,2021-06-24T07:40:00Z,BTC/USDT,33105.9,33111,33087.19,33096.67,39.234013,1298682.59417208,563
1624520340000,2021-06-24T07:39:00Z,BTC/USDT,33115.01,33115.02,33090,33105.9,26.173026,866389.73170274,594
1624520280000,2021-06-24T07:38:00Z,BTC/USDT,33069.52,33118.36,33063.07,33115.01,34.74351,1149848.65366057,653
1624520220000,2021-06-24T07:37:00Z,BTC/USDT,33045.3,33079.7,33038.23,33069.51,21.130149,698589.94377149,502
1624520160000,2021-06-24T07:36:00Z,BTC/USDT,33078.06,33098.57,33031.72,33040.67,61.623841,2037251.79612402,1001
1624520100000,2021-06-24T07:35:00Z,BTC/USDT,33118.18,33118.18,33074.54,33078.06,79.263742,2623641.61701769,635
1624520040000,2021-06-24T07:34:00Z,BTC/USDT,33108.49,33131.83,33095.48,33118.18,47.575868,1575649.53660067,736
1624519980000,2021-06-24T07:33:00Z,BTC/USDT,33094.39,33117.12,33067.45,33108.49,54.69432,1809973.48168267,828
1624519920000,2021-06-24T07:32:00Z,BTC/USDT,33112.71,33134.22,33076.52,33094.39,154.209039,5106097.11213572,1207
1624519860000,2021-06-24T07:31:00Z,BTC/USDT,33160.69,33166.97,33111.13,33112.7,67.618429,2240581.20648713,1126
1624519800000,2021-06-24T07:30:00Z,BTC/USDT,33197.94,33250,33152.49,33160.68,97.793568,3248533.90703073,1246
1624519740000,2021-06-24T07:29:00Z,BTC/USDT,33224.49,33231.99,33191.84,33197.94,66.896123,2221615.09060009,1180
1624519680000,2021-06-24T07:28:00Z,BTC/USDT,33151.2,33280.55,33142.67,33225.41,206.607498,6861466.52030911,2617
1624519620000,2021-06-24T07:27:00Z,BTC/USDT,33137.26,33180,33111.01,33151.19,57.763852,1914662.27382601,1073
1624519560000,2021-06-24T07:26:00Z,BTC/USDT,33086.71,33190,33082.28,33137.26,114.060514,3780608.17900276,1709
1624519500000,2021-06-24T07:25:00Z,BTC/USDT,33030.01,33092.17,33030.01,33086.72,35.258709,1165214.22387969,756
1624519440000,2021-06-24T07:24:00Z,BTC/USDT,33057.12,33066.27,33030,33030,46.757155,1545288.02840026,675
1624519380000,2021-06-24T07:23:00Z,BTC/USDT,33073.88,33087.76,33050.03,33057.11,62.543907,2068328.07181358,647
1624519320000,2021-06-24T07:22:00Z,BTC/USDT,33044.59,33082.51,33044.59,33073.88,46.082634,1523808.94986851,784
1624519260000,2021-06-24T07:21:00Z,BTC/USDT,33005.36,33050.03,33004.63,33044.59,33.171929,1095695.21548002,514
1624519200000,2021-06-24T07:20:00Z,BTC/USDT,32971.07,33050,32967.09,33006.04,49.459191,1633184.51305694,711
1624519140000,2021-06-24T07:19:00Z,BTC/USDT,32958,32996.16,32953.01,32971.07,50.061431,1651008.13198033,664
1624519080000,2021-06-24T07:18:00Z,BTC/USDT,32994.11,32995.88,32937.61,32958.01,55.738191,1837367.84358015,841
1624519020000,2021-06-24T07:17:00Z,BTC/USDT,33013.65,33041.13,32980,32999.3,40.110086,1323995.41858315,753
1624518960000,2021-06-24T07:16:00Z,BTC/USDT,33036.54,33037.25,32998,33013.64,47.32775,1562694.77075402,879
1624518900000,2021-06-24T07:15:00Z,BTC/USDT,33099.67,33100.79,33034,33036.54,34.16439,1129547.86961257,854
1624518840000,2021-06-24T07:14:00Z,BTC/USDT,33087.87,33123.8,33087.86,33100.06,51.682279,1711150.51399065,704
1624518780000,2021-06-24T07:13:00Z,BTC/USDT,33111.51,33112.87,33070.44,33087.86,36.915745,1221673.9691195,825
1624518720000,2021-06-24T07:12:00Z,BTC/USDT,33050,33122.99,33027.7,33111.93,50.629307,1675059.02941116,1009
1624518660000,2021-06-24T07:11:00Z,BTC/USDT,33055.37,33100,33050,33053.34,72.413872,2395400.57633042,1060
1624518600000,2021-06-24T07:10:00Z,BTC/USDT,32978.83,33063.72,32978.83,33055.73,48.610644,1605029.72202807,890
1624518540000,2021-06-24T07:09:00Z,BTC/USDT,32960.59,32985.45,32957.78,32978.83,23.073972,760876.87938441,554
1624518480000,2021-06-24T07:08:00Z,BTC/USDT,32944.02,32985.19,32944,32960.6,41.614826,1371746.71580658,610
1624518420000,2021-06-24T07:07:00Z,BTC/USDT,32941.12,32955.35,32926.77,32944.01,26.47683,872284.5362216,545
1624518360000,2021-06-24T07:06:00Z,BTC/USDT,32940.01,32959.05,32909.74,32941.12,87.008742,2865801.49332885,850
1624518300000,2021-06-24T07:05:00Z,BTC/USDT,32933.11,32966.99,32930,32940.01,93.940695,3094670.52826103,975
1624518240000,2021-06-24T07:04:00Z,BTC/USDT,32992.57,32995.59,32903.03,32930.21,63.022271,2075711.67488497,1257
1624518180000,2021-06-24T07:03:00Z,BTC/USDT,32955.25,32992.57,32938.4,32992.57,40.413448,1332575.54185195,591
1624518120000,2021-06-24T07:02:00Z,BTC/USDT,32974.37,32981.54,32943.02,32955.24,43.09536,1420557.39261694,838
1624518060000,2021-06-24T07:01:00Z,BTC/USDT,33003.7,33004.14,32967,32975.85,56.665272,1869427.3372423,870
1624518000000,2021-06-24T07:00:00Z,BTC/USDT,33005.23,33046.14,33000,33001.94,61.253038,2022755.6450857,930
1624517940000,2021-06-24T06:59:00Z,BTC/USDT,33026.98,33036.93,33000.07,33005.23,41.344915,1365100.48285774,890
1624517880000,2021-06-24T06:58:00Z,BTC/USDT,33043.35,33059.99,33014.14,33024.1,61.188259,2021323.11380776,969
1624517820000,2021-06-24T06:57:00Z,BTC/USDT,33049.96,33054.79,33026.82,33043.35,24.039972,794292.40018846,555
1624517760000,2021-06-24T06:56:00Z,BTC/USDT,33050.2,33071.45,33036.17,33049.97,25.863723,854963.99657359,619
1624517700000,2021-06-24T06:55:00Z,BTC/USDT,33073.37,33078.65,33033.01,33050.79,23.565531,778963.99008225,595
1624517640000,2021-06-24T06:54:00Z,BTC/USDT,33060,33085.62,33041.67,33073.38,44.921963,1485656.1944929,703
1624517580000,2021-06-24T06:53:00Z,BTC/USDT,33018.13,33059.99,33014.33,33059.99,33.504198,1106951.96611974,624
1624517520000,2021-06-24T06:52:00Z,BTC/USDT,33039.35,33043.71,32984.2,33018.13,47.059365,1553690.93794925,899
1624517460000,2021-06-24T06:51:00Z,BTC/USDT,33069.84,33072.1,33026.01,33039.35,44.813105,1480996.22539565,807
1624517400000,2021-06-24T06:50:00Z,BTC/USDT,33108.74,33113,33061.23,33073.93,52.110114,1723951.68011277,981
1624517340000,2021-06-24T06:49:00Z,BTC/USDT,33133.59,33173.29,33091.19,33108.73,130.66753,4328155.0434834,1485
1624517280000,2021-06-24T06:48:00Z,BTC/USDT,33083.96,33206.79,33079.56,33133.6,108.392909,3593688.96965227,1914
1624517220000,2021-06-24T06:47:00Z,BTC/USDT,32991.01,33178,32991,33083.98,328.233579,10863658.97592576,4545
1624517160000,2021-06-24T06:46:00Z,BTC/USDT,32974.99,33010,32974.99,32991,102.534773,3383415.53816421,1058
1624517100000,2021-06-24T06:45:00Z,BTC/USDT,32900.03,32975,32900.03,32974.99,37.657308,1240696.38204881,882
1624517040000,2021-06-24T06:44:00Z,BTC/USDT,32885.31,32900.04,32853.56,32900.04,27.898789,917127.85463866,409
1624516980000,2021-06-24T06:43:00Z,BTC/USDT,32877.64,32912.93,32873.14,32888.94,21.97899,722874.79427183,406
1624516920000,2021-06-24T06:42:00Z,BTC/USDT,32889.67,32907.7,32853.99,32877.64,22.186135,729320.99224795,578
1624516860000,2021-06-24T06:41:00Z,BTC/USDT,32900.96,32923.63,32884.34,32889.68,24.448874,804593.57405371,497
1624516800000,2021-06-24T06:40:00Z,BTC/USDT,32905.72,32906.25,32860.02,32900.96,35.502072,1167642.81597488,617
1624516740000,2021-06-24T06:39:00Z,BTC/USDT,32950.72,32950.72,32898.12,32905.71,30.527233,1004894.44323956,680
1624516680000,2021-06-24T06:38:00Z,BTC/USDT,32893.16,32960,32893.16,32950.72,67.717985,2228963.68868303,674
1624516620000,2021-06-24T06:37:00Z,BTC/USDT,32911.49,32911.49,32870.34,32893.16,38.8608,1278208.42678362,560
1624516560000,2021-06-24T06:36:00Z,BTC/USDT,32923.44,32935.56,32905.2,32911.5,23.147738,762040.87962472,414
1624516500000,2021-06-24T06:35:00Z,BTC/USDT,32933.84,32935.77,32890.85,32923.43,31.20142,1026921.85438176,519
1624516440000,2021-06-24T06:34:00Z,BTC/USDT,32922.7,32956.9,32900.42,32933.84,28.535923,939765.51201416,641
1624516380000,2021-06-24T06:33:00Z,BTC/USDT,32847.74,32941.56,32847.74,32925.38,60.834059,2001233.93262358,900
1624516320000,2021-06-24T06:32:00Z,BTC/USDT,32841.32,32867.02,32836.1,32847.2,25.855214,849366.17300108,465
1624516260000,2021-06-24T06:31:00Z,BTC/USDT,32815.4,32844.44,32812.09,32835.88,31.827704,1045052.38750487,503
1624516200000,2021-06-24T06:30:00Z,BTC/USDT,32777.07,32815.41,32748,32815.41,53.74213,1761621.20824046,839
1624516140000,2021-06-24T06:29:00Z,BTC/USDT,32838,32843.69,32768.92,32777,21.075027,691538.54999825,442
1624516080000,2021-06-24T06:28:00Z,BTC/USDT,32823.62,32841.83,32802.26,32838,67.445176,2213903.39740214,560
1624516020000,2021-06-24T06:27:00Z,BTC/USDT,32843.27,32843.28,32794.02,32824.48,60.169789,1974558.55817931,557
