unix,date,symbol,open,high,low,close,Volume ETH,Volume USDT,tradecount
1624516020000,2021-06-24T06:27:00Z,ETH/USDT,1919.6,1920.27,1918.01,1918.6,261.44934,501750.3249907,343
1624515960000,2021-06-24T06:26:00Z,ETH/USDT,1920,1920.45,1918.53,1919.6,118.31563,227087.9357394,276
1624515900000,2021-06-24T06:25:00Z,ETH/USDT,1918.3,1920.81,1918.29,1919.99,337.73626,648380.0844076,493
1624515840000,2021-06-24T06:24:00Z,ETH/USDT,1917.93,1918.85,1916.92,1918.29,193.75814,371568.5377492,386
1624515780000,2021-06-24T06:23:00Z,ETH/USDT,1917.09,1918.77,1917.08,1917.92,151.04188,289691.9554672,342
1624515720000,2021-06-24T06:22:00Z,ETH/USDT,1916.16,1917.36,1915.99,1917.08,160.94689,308522.242047,292
1624515660000,2021-06-24T06:21:00Z,ETH/USDT,1917.15,1917.15,1915.65,1916.16,259.35496,496956.8802404,434
1624515600000,2021-06-24T06:20:00Z,ETH/USDT,1919.32,1919.42,1916.31,1917.16,138.67808,265908.1696127,339
1624515540000,2021-06-24T06:19:00Z,ETH/USDT,1916.34,1920,1915.33,1919.33,403.99016,774797.4090678,707
1624515480000,2021-06-24T06:18:00Z,ETH/USDT,1915.7,1917.73,1915.56,1916.3,393.86703,754936.3970316,529
1624515420000,2021-06-24T06:17:00Z,ETH/USDT,1915.55,1916.13,1914.4,1915.68,290.67952,556672.1539772,439
1624515360000,2021-06-24T06:16:00Z,ETH/USDT,1914.57,1917.04,1914.19,1915.43,344.18292,659343.9457342,485
1624515300000,2021-06-24T06:15:00Z,ETH/USDT,1918.11,1919.27,1913.02,1914.5,710.37743,1361493.0559991,814
1624515240000,2021-06-24T06:14:00Z,ETH/USDT,1918.01,1918.35,1916.68,1918.11,245.72659,471284.0219693,327
1624515180000,2021-06-24T06:13:00Z,ETH/USDT,1917.93,1918.35,1915.49,1917.83,573.47554,1099103.8135901,635
1624515120000,2021-06-24T06:12:00Z,ETH/USDT,1919.18,1919.24,1917.85,1917.94,250.30699,480182.7667581,344
1624515060000,2021-06-24T06:11:00Z,ETH/USDT,1920.31,1920.59,1919.12,1919.19,174.59452,335157.4663151,273
1624515000000,2021-06-24T06:10:00Z,ETH/USDT,1917.7,1920.6,1917.39,1920.31,542.53327,1041291.5989519,518
1624514940000,2021-06-24T06:09:00Z,ETH/USDT,1919.82,1920.92,1916.04,1917.42,931.13984,1786040.0686703,1017
1624514880000,2021-06-24T06:08:00Z,ETH/USDT,1920.4,1920.41,1919.2,1919.97,263.14448,505195.5295151,361
1624514820000,2021-06-24T06:07:00Z,ETH/USDT,1920.38,1921.9,1920.05,1920.41,759.14225,1458042.2763871,480
1624514760000,2021-06-24T06:06:00Z,ETH/USDT,1921.32,1922.27,1920.19,1920.38,282.313,542265.0551227,413
1624514700000,2021-06-24T06:05:00Z,ETH/USDT,1923.81,1924.89,1920.51,1921.32,731.9703,1406707.0521127,511
1624514640000,2021-06-24T06:04:00Z,ETH/USDT,1923,1924.71,1922.02,1923.8,118.75838,228403.1722979,259
1624514580000,2021-06-24T06:03:00Z,ETH/USDT,1922.85,1924.5,1921.05,1923.08,443.68445,853119.5028763,602
1624514520000,2021-06-24T06:02:00Z,ETH/USDT,1924.23,1924.71,1922.46,1922.86,406.61696,782120.2061839,620
1624514460000,2021-06-24T06:01:00Z,ETH/USDT,1925.6,1926.45,1923,1924.22,377.6758,726790.9267316,640
1624514400000,2021-06-24T06:00:00Z,ETH/USDT,1928.4,1930,1925.6,1925.6,470.97424,908063.2073712,660
1624514340000,2021-06-24T05:59:00Z,ETH/USDT,1927.74,1928.42,1926.6,1928.39,234.25205,451538.2152388,399
1624514280000,2021-06-24T05:58:00Z,ETH/USDT,1925.6,1929.71,1925.2,1927.75,905.00971,1744519.3020456,895
1624514220000,2021-06-24T05:57:00Z,ETH/USDT,1923,1925.75,1923,1925.26,324.73191,624861.5850319,476
1624514160000,2021-06-24T05:56:00Z,ETH/USDT,1923.21,1923.48,1922,1922.92,178.50971,343178.8263828,338
1624514100000,2021-06-24T05:55:00Z,ETH/USDT,1924.61,1924.99,1922.92,1923.21,340.29029,654675.5443365,393
1624514040000,2021-06-24T05:54:00Z,ETH/USDT,1923.91,1926.86,1922.59,1924.56,961.07781,1849842.2487311,859
1624513980000,2021-06-24T05:53:00Z,ETH/USDT,1923.88,1926.85,1923.03,1923.78,229.36447,441557.8695013,438
1624513920000,2021-06-24T05:52:00Z,ETH/USDT,1925.48,1926.58,1922.44,1923.45,574.36798,1105362.4560057,633
1624513860000,2021-06-24T05:51:00Z,ETH/USDT,1929.31,1930.58,1924.57,1925.58,931.30788,1795434.1305805,964
1624513800000,2021-06-24T05:50:00Z,ETH/USDT,1920.1,1932.15,1920.09,1929.18,2129.20188,4103187.8390654,2547
1624513740000,2021-06-24T05:49:00Z,ETH/USDT,1918.85,1920.15,1918.62,1920.1,279.06016,535571.4771364,502
1624513680000,2021-06-24T05:48:00Z,ETH/USDT,1918.68,1919.69,1918.01,1918.85,75.27126,144440.8987606,195
1624513620000,2021-06-24T05:47:00Z,ETH/USDT,1918,1919.07,1918,1918.87,88.90078,170540.7534682,215
1624513560000,2021-06-24T05:46:00Z,ETH/USDT,1918.17,1919.64,1918.1,1918.3,249.55139,478878.9767302,372
1624513500000,2021-06-24T05:45:00Z,ETH/USDT,1914.24,1919.05,1914.24,1918.17,233.11455,446967.3075253,412
1624513440000,2021-06-24T05:44:00Z,ETH/USDT,1915.99,1917.26,1914.22,1914.23,389.02623,745257.9140858,517
1624513380000,2021-06-24T05:43:00Z,ETH/USDT,1917.18,1917.61,1915.98,1915.98,183.22129,351176.6206181,323
1624513320000,2021-06-24T05:42:00Z,ETH/USDT,1915.65,1917.19,1915.65,1917.17,161.09427,308721.5216213,257
1624513260000,2021-06-24T05:41:00Z,ETH/USDT,1916.06,1917.81,1915.41,1915.66,185.64256,355680.232167,340
1624513200000,2021-06-24T05:40:00Z,ETH/USDT,1919.01,1919.01,1916.21,1916.21,201.99057,387349.2881044,370
1624513140000,2021-06-24T05:39:00Z,ETH/USDT,1919.33,1919.62,1918.01,1919.01,148.66536,285252.8170434,261
1624513080000,2021-06-24T05:38:00Z,ETH/USDT,1919.29,1920.71,1918.12,1919.32,209.78767,402643.2231667,331
1624513020000,2021-06-24T05:37:00Z,ETH/USDT,1918.35,1920.68,1918.34,1919.29,204.31703,392163.5249018,350
1624512960000,2021-06-24T05:36:00Z,ETH/USDT,1917.51,1919.19,1916.91,1918.34,130.12664,249585.9406835,290
1624512900000,2021-06-24T05:35:00Z,ETH/USDT,1918.44,1919.44,1917,1917.51,228.7619,438780.4513878,418
1624512840000,2021-06-24T05:34:00Z,ETH/USDT,1920.72,1921.24,1918.34,1918.45,400.27798,768526.362766,531
1624512780000,2021-06-24T05:33:00Z,ETH/USDT,1919.32,1922.02,1918.02,1920.73,448.25478,860575.9397143,592
1624512720000,2021-06-24T05:32:00Z,ETH/USDT,1919.88,1924.77,1918.01,1919.32,1233.03725,2370037.5960867,1907
1624512660000,2021-06-24T05:31:00Z,ETH/USDT,1916.56,1920.73,1916.56,1919.87,1154.13471,2214929.0727282,1428
1624512600000,2021-06-24T05:30:00Z,ETH/USDT,1912.91,1916.88,1912.83,1916.55,394.92756,756306.8132338,692
1624512540000,2021-06-24T05:29:00Z,ETH/USDT,1914.13,1915,1912.83,1912.91,89.93559,172117.9296185,201
1624512480000,2021-06-24T05:28:00Z,ETH/USDT,1913.4,1914.97,1912.83,1914.13,319.9553,612410.7859134,417
1624512420000,2021-06-24T05:27:00Z,ETH/USDT,1914.99,1915,1913.41,1913.41,281.14867,538203.4828854,346
1624512360000,2021-06-24T05:26:00Z,ETH/USDT,1913.78,1915,1912.94,1915,346.28324,662793.8682633,493
1624512300000,2021-06-24T05:25:00Z,ETH/USDT,1913.07,1914,1911.53,1913.46,253.44471,484717.5761629,393
1624512240000,2021-06-24T05:24:00Z,ETH/USDT,1913.39,1915,1912.58,1913.28,264.30517,505874.7370246,414
1624512180000,2021-06-24T05:23:00Z,ETH/USDT,1911.38,1914.28,1911.38,1913.26,700.67335,1340506.6223882,627
1624512120000,2021-06-24T05:22:00Z,ETH/USDT,1914.38,1914.55,1911.38,1911.54,238.56002,456411.9625448,321
1624512060000,2021-06-24T05:21:00Z,ETH/USDT,1914.81,1914.81,1910.97,1914.38,424.78651,812698.9959232,582
1624512000000,2021-06-24T05:20:00Z,ETH/USDT,1914.8,1916.4,1914.59,1914.82,553.57314,1060253.916945,787
1624511940000,2021-06-24T05:19:00Z,ETH/USDT,1916.18,1916.29,1913.11,1914.83,667.91578,1279154.3575959,887
1624511880000,2021-06-24T05:18:00Z,ETH/USDT,1913.9,1917.14,1912.42,1916.19,980.41429,1877140.908971,1367
1624511820000,2021-06-24T05:17:00Z,ETH/USDT,1912.37,1914.93,1912.37,1913.87,1188.87056,2274946.510323,1049
1624511760000,2021-06-24T05:16:00Z,ETH/USDT,1911.62,1913,1911.62,1912.34,420.30448,803738.5068264,619
1624511700000,2021-06-24T05:15:00Z,ETH/USDT,1907.06,1912.89,1906.89,1911.55,570.31764,1089898.4123875,720
1624511640000,2021-06-24T05:14:00Z,ETH/USDT,1909.23,1909.86,1906.64,1907.31,215.91052,411988.6096785,355
1624511580000,2021-06-24T05:13:00Z,ETH/USDT,1909.82,1911,1907.24,1909.23,330.28865,630649.4739914,462
1624511520000,2021-06-24T05:12:00Z,ETH/USDT,1910.09,1911.03,1908.65,1909.82,362.12828,691649.0116438,427
1624511460000,2021-06-24T05:11:00Z,ETH/USDT,1908.02,1911,1907.94,1910.26,363.21459,693705.6337489,484
1624511400000,2021-06-24T05:10:00Z,ETH/USDT,1906.11,1908.04,1905.72,1908.04,266.46587,507948.4039346,392
1624511340000,2021-06-24T05:09:00Z,ETH/USDT,1909.95,1910.77,1905.7,1906.26,610.61979,1164619.6119653,635
1624511280000,2021-06-24T05:08:00Z,ETH/USDT,1909.15,1913.31,1909.14,1909.75,205.79318,393300.6604578,384
1624511220000,2021-06-24T05:07:00Z,ETH/USDT,1910.53,1912.83,1909.14,1909.15,188.35767,359954.9079729,367
1624511160000,2021-06-24T05:06:00Z,ETH/USDT,1908.22,1911.47,1906,1910.21,296.05171,564857.0143617,512
1624511100000,2021-06-24T05:05:00Z,ETH/USDT,1907.46,1908.97,1905.63,1908.22,367.42067,700847.7688163,646
1624511040000,2021-06-24T05:04:00Z,ETH/USDT,1912.16,1914.17,1907.53,1907.53,685.06586,1309816.7475721,964
1624510980000,2021-06-24T05:03:00Z,ETH/USDT,1909.95,1913.22,1908.54,1911.97,443.71739,848078.3291222,851
1624510920000,2021-06-24T05:02:00Z,ETH/USDT,1909.29,1911.41,1908.28,1909.97,443.67115,847325.8929954,661
1624510860000,2021-06-24T05:01:00Z,ETH/USDT,1902.54,1910,1902.26,1909.41,689.91032,1315557.9796577,1089
1624510800000,2021-06-24T05:00:00Z,ETH/USDT,1904.74,1905.51,1901.11,1902.6,1014.09756,1929327.2832098,1515
1624510740000,2021-06-24T04:59:00Z,ETH/USDT,1906.58,1908.25,1903,1904.8,460.90086,878020.9455153,749
1624510680000,2021-06-24T04:58:00Z,ETH/USDT,1907.03,1908.45,1905,1906.58,425.70508,811505.3007163,696
1624510620000,2021-06-24T04:57:00Z,ETH/USDT,1909.63,1910,1906.12,1906.9,440.0757,839584.9109342,708
1624510560000,2021-06-24T04:56:00Z,ETH/USDT,1909.09,1909.93,1906.02,1909.54,815.21731,1555466.9397057,1122
1624510500000,2021-06-24T04:55:00Z,ETH/USDT,1910.01,1912.4,1908.88,1908.89,510.87223,975944.1066636,762
1624510440000,2021-06-24T04:54:00Z,ETH/USDT,1910.82,1912.32,1909.01,1910.17,355.57219,679383.8096745,626
1624510380000,2021-06-24T04:53:00Z,ETH/USDT,1910.43,1912.2,1910.09,1911.12,468.55264,895465.9093665,812
1624510320000,2021-06-24T04:52:00Z,ETH/USDT,1908.38,1910.48,1907.79,1910.33,379.74164,724811.2460043,611
1624510260000,2021-06-24T04:51:00Z,ETH/USDT,1910.45,1911.36,1908.11,1908.38,603.59482,1152928.8302668,846
1624510200000,2021-06-24T04:50:00Z,ETH/USDT,1909.22,1910.5,1907.58,1910.49,389.86351,744201.1918565,678
1624510140000,2021-06-24T04:49:00Z,ETH/USDT,1908.78,1911,1908.21,1909.24,516.89798,987123.0329286,834
1624510080000,2021-06-24T04:48:00Z,ETH/USDT,1906.88,1910.45,1906.87,1908.3,743.84482,1420109.9469816,995
1624510020000,2021-06-24T04:47:00Z,ETH/USDT,1906.44,1907.18,1903.71,1906.89,384.38902,732491.2338982,608
1624509960000,2021-06-24T04:46:00Z,ETH/USDT,1905.77,1907.3,1904.64,1906.45,544.67015,1038321.4628434,728
1624509900000,2021-06-24T04:45:00Z,ETH/USDT,1902.86,1906.44,1902.71,1905.77,313.0242,596326.1252718,601
1624509840000,2021-06-24T04:44:00Z,ETH/USDT,1904.83,1907.73,1902.88,1902.88,603.27653,1149649.4838289,824
1624509780000,2021-06-24T04:43:00Z,ETH/USDT,1903.17,1905.58,1901.15,1904.84,1020.53985,1942285.8143326,1067
1624509720000,2021-06-24T04:42:00Z,ETH/USDT,1907.13,1908.09,1902.69,1903.17,521.25204,993361.7989744,832
1624509660000,2021-06-24T04:41:00Z,ETH/USDT,1905.7,1907.47,1905.14,1907.14,499.43093,952099.7649749,724
1624509600000,2021-06-24T04:40:00Z,ETH/USDT,1904.2,1906.84,1904.2,1905.73,448.47931,854534.9088917,802
1624509540000,2021-06-24T04:39:00Z,ETH/USDT,1904.17,1906.56,1901.01,1904.2,885.65304,1685953.2024253,966
1624509480000,2021-06-24T04:38:00Z,ETH/USDT,1904.77,1906.99,1901.36,1904.41,957.43122,1823227.3185662,897
1624509420000,2021-06-24T04:37:00Z,ETH/USDT,1907.98,1908.87,1904.23,1904.74,584.50905,1114168.3731787,708
1624509360000,2021-06-24T04:36:00Z,ETH/USDT,1904.03,1908.55,1903.93,1907.83,496.36443,946334.193151,867
1624509300000,2021-06-24T04:35:00Z,ETH/USDT,1900.64,1905.65,1900.64,1903.93,1059.02956,2016414.2367913,1294
1624509240000,2021-06-24T04:34:00Z,ETH/USDT,1898.1,1903.58,1895.37,1900.63,802.39076,1523952.3680078,1093
1624509180000,2021-06-24T04:33:00Z,ETH/USDT,1900.29,1903.32,1897,1897.88,423.852,805307.3191587,684
1624509120000,2021-06-24T04:32:00Z,ETH/USDT,1904.72,1905.05,1899.09,1900.49,700.19031,1331106.2132954,968
1624509060000,2021-06-24T04:31:00Z,ETH/USDT,1906.98,1906.99,1900.93,1904.92,872.64663,1660808.1746566,929
1624509000000,2021-06-24T04:30:00Z,ETH/USDT,1912.22,1912.22,1905.56,1906.89,338.44936,645660.1538229,547
1624508940000,2021-06-24T04:29:00Z,ETH/USDT,1911,1912.52,1910.65,1912.06,173.76801,332201.0963623,443
1624508880000,2021-06-24T04:28:00Z,ETH/USDT,1911.62,1912.82,1910.59,1911.42,266.76545,509990.2951095,450
1624508820000,2021-06-24T04:27:00Z,ETH/USDT,1908.65,1911.62,1906.91,1911.62,328.56518,627184.4750056,431
1624508760000,2021-06-24T04:26:00Z,ETH/USDT,1910.13,1910.27,1907.13,1908.49,208.20718,397446.836268,292
1624508700000,2021-06-24T04:25:00Z,ETH/USDT,1905.74,1911.99,1905.74,1909.92,244.40044,466711.0259115,489
1624508640000,2021-06-24T04:24:00Z,ETH/USDT,1904.34,1907,1904.34,1905.95,221.96687,423022.2850783,305
1624508580000,2021-06-24T04:23:00Z,ETH/USDT,1902.32,1905.79,1902.31,1904.08,398.85237,759557.1624485,395
1624508520000,2021-06-24T04:22:00Z,ETH/USDT,1901.77,1905.83,1901.34,1902.71,258.25047,491385.4095814,480
1624508460000,2021-06-24T04:21:00Z,ETH/USDT,1903.14,1903.45,1901.2,1901.76,321.83622,612180.8946262,526
1624508400000,2021-06-24T04:20:00Z,ETH/USDT,1905.79,1908.21,1902.43,1903.14,355.50469,677284.2625834,468
1624508340000,2021-06-24T04:19:00Z,ETH/USDT,1902.52,1906.56,1902.15,1905.78,223.15219,424964.482342,380
1624508280000,2021-06-24T04:18:00Z,ETH/USDT,1902.37,1905.29,1902.37,1902.73,277.54502,528281.1356079,450
1624508220000,2021-06-24T04:17:00Z,ETH/USDT,1904.7,1905.9,1901.63,1902.14,253.53937,482609.2032666,683
1624508160000,2021-06-24T04:16:00Z,ETH/USDT,1907.19,1907.19,1904.65,1904.65,264.99347,504944.4699901,401
1624508100000,2021-06-24T04:15:00Z,ETH/USDT,1908.98,1913.65,1907.08,1907.2,296.41858,566392.6778074,454
1624508040000,2021-06-24T04:14:00Z,ETH/USDT,1906.92,1908.93,1904.99,1908.93,213.09777,406317.1279439,351
1624507980000,2021-06-24T04:13:00Z,ETH/USDT,1909.74,1909.74,1905.56,1906.47,664.69322,1267779.5230385,762
1624507920000,2021-06-24T04:12:00Z,ETH/USDT,1912.29,1913.41,1909.06,1909.51,226.1343,432112.7515758,464
1624507860000,2021-06-24T04:11:00Z,ETH/USDT,1914.82,1915.25,1910.6,1912.29,286.32382,547565.5342099,487
1624507800000,2021-06-24T04:10:00Z,ETH/USDT,1917.67,1917.67,1913.52,1915,370.6417,709685.7406347,659
1624507740000,2021-06-24T04:09:00Z,ETH/USDT,1917.89,1919.64,1915.54,1917.67,228.51489,438156.7281512,380
1624507680000,2021-06-24T04:08:00Z,ETH/USDT,1915.57,1921.34,1915.57,1918.17,616.81296,1183549.1478022,997
1624507620000,2021-06-24T04:07:00Z,ETH/USDT,1914.45,1916.74,1913.53,1915.4,440.5702,843599.9840636,460
1624507560000,2021-06-24T04:06:00Z,ETH/USDT,1914.23,1916.96,1914.22,1914.46,383.89321,735465.2690356,382
1624507500000,2021-06-24T04:05:00Z,ETH/USDT,1916.28,1916.78,1913.28,1914.22,342.03934,655071.2832893,483
1624507440000,2021-06-24T04:04:00Z,ETH/USDT,1912.66,1917.25,1912.66,1916.08,604.58457,1158064.5449403,843
1624507380000,2021-06-24T04:03:00Z,ETH/USDT,1913.12,1914.85,1909.05,1912.66,429.45839,821289.7977487,726
1624507320000,2021-06-24T04:02:00Z,ETH/USDT,1906,1913.49,1905.99,1913.12,667.85432,1276149.3547425,1008
1624507260000,2021-06-24T04:01:00Z,ETH/USDT,1908.75,1908.77,1903.2,1905.79,298.22866,568206.9293768,467
1624507200000,2021-06-24T04:00:00Z,ETH/USDT,1905.01,1909.66,1902.7,1908.98,594.35316,1132735.873267,671
1624507140000,2021-06-24T03:59:00Z,ETH/USDT,1907.24,1909.12,1905,1905.01,271.36892,517679.9704008,403
1624507080000,2021-06-24T03:58:00Z,ETH/USDT,1905.28,1908.77,1903.27,1907.24,505.02329,962412.9540336,529
1624507020000,2021-06-24T03:57:00Z,ETH/USDT,1905.66,1906.79,1903.54,1905.51,279.93292,533390.0411869,412
1624506960000,2021-06-24T03:56:00Z,ETH/USDT,1905.66,1906.26,1903.61,1905.67,205.67407,391814.1608718,266
1624506900000,2021-06-24T03:55:00Z,ETH/USDT,1903.31,1906.73,1903.28,1905.72,498.56127,949790.6830524,564
1624506840000,2021-06-24T03:54:00Z,ETH/USDT,1898.97,1903.96,1898.5,1903.96,373.97071,711099.3045101,389
1624506780000,2021-06-24T03:53:00Z,ETH/USDT,1901.56,1904.74,1898.63,1898.8,903.47468,1718654.2042101,632
1624506720000,2021-06-24T03:52:00Z,ETH/USDT,1900.02,1903,1897.27,1901.56,824.33675,1566966.8895629,871
1624506660000,2021-06-24T03:51:00Z,ETH/USDT,1896.87,1900.47,1896.53,1900.06,260.99684,495588.58222,416
1624506600000,2021-06-24T03:50:00Z,ETH/USDT,1895.58,1897.53,1895.57,1897.14,242.36836,459752.523565,308
1624506540000,2021-06-24T03:49:00Z,ETH/USDT,1895.34,1897.62,1894.01,1895.45,222.17134,421157.9138194,326
1624506480000,2021-06-24T03:48:00Z,ETH/USDT,1893.86,1898.03,1893.56,1895.34,410.00995,777131.9910027,500
1624506420000,2021-06-24T03:47:00Z,ETH/USDT,1896.56,1900.24,1891.91,1893.87,1985.60579,3762472.2920479,1717
1624506360000,2021-06-24T03:46:00Z,ETH/USDT,1909.38,1909.38,1896.57,1896.57,684.45518,1301111.2479327,1044
1624506300000,2021-06-24T03:45:00Z,ETH/USDT,1902.77,1909.39,1902.02,1909.38,238.86911,455161.9761263,421
1624506240000,2021-06-24T03:44:00Z,ETH/USDT,1900.46,1903.06,1899.42,1902.76,521.01698,990338.3858723,565
1624506180000,2021-06-24T03:43:00Z,ETH/USDT,1903.25,1905.93,1899.99,1900.45,705.26114,1341938.3282682,801
1624506120000,2021-06-24T03:42:00Z,ETH/USDT,1911.19,1911.74,1900,1903.24,1568.594,2988761.3729048,1529
1624506060000,2021-06-24T03:41:00Z,ETH/USDT,1913.57,1914.63,1909.49,1911.19,803.57312,1536338.7821522,890
1624506000000,2021-06-24T03:40:00Z,ETH/USDT,1915.28,1916.57,1913.21,1913.31,386.08995,739266.9981806,429
1624505940000,2021-06-24T03:39:00Z,ETH/USDT,1913.65,1915.64,1913.65,1915.21,185.83437,355777.7626357,288
1624505880000,2021-06-24T03:38:00Z,ETH/USDT,1916.03,1916.87,1913.3,1913.54,335.67526,643023.8425069,372
1624505820000,2021-06-24T03:37:00Z,ETH/USDT,1916.1,1917.17,1915.13,1916.03,339.27049,650049.8940786,360
1624505760000,2021-06-24T03:36:00Z,ETH/USDT,1918.99,1920.42,1915.59,1916,382.79304,734157.7329597,449
1624505700000,2021-06-24T03:35:00Z,ETH/USDT,1919.81,1920.16,1917.59,1919,549.70523,1054924.4484608,526
1624505640000,2021-06-24T03:34:00Z,ETH/USDT,1917.48,1921,1916.17,1919.81,512.12827,982176.2922015,523
1624505580000,2021-06-24T03:33:00Z,ETH/USDT,1914.56,1917.9,1913.5,1917.48,350.47681,671618.0689119,446
1624505520000,2021-06-24T03:32:00Z,ETH/USDT,1915.76,1915.88,1911.44,1914.35,301.28018,576652.8831058,426
1624505460000,2021-06-24T03:31:00Z,ETH/USDT,1916.79,1916.79,1911.62,1915.76,548.1004,1049120.4389006,762
1624505400000,2021-06-24T03:30:00Z,ETH/USDT,1907.64,1922.83,1907.64,1917.13,3093.59253,5927060.1482221,3234
1624505340000,2021-06-24T03:29:00Z,ETH/USDT,1905.59,1908.33,1905.36,1907.64,168.84259,322027.7660496,384
1624505280000,2021-06-24T03:28:00Z,ETH/USDT,1903.42,1906.99,1903.14,1905.59,482.1016,918817.6290583,537
1624505220000,2021-06-24T03:27:00Z,ETH/USDT,1901.86,1904.53,1900.81,1903.65,177.2488,337268.5431184,411
1624505160000,2021-06-24T03:26:00Z,ETH/USDT,1903.86,1903.97,1900.49,1902.12,337.21055,641389.2346802,481
1624505100000,2021-06-24T03:25:00Z,ETH/USDT,1906.78,1906.78,1904,1904.01,396.13653,754728.4111518,433
1624505040000,2021-06-24T03:24:00Z,ETH/USDT,1903.81,1907.71,1903.08,1906.72,309.56563,589882.6350243,538
1624504980000,2021-06-24T03:23:00Z,ETH/USDT,1901.08,1903.46,1900.2,1903.46,189.89903,361180.162866,371
1624504920000,2021-06-24T03:22:00Z,ETH/USDT,1903.1,1903.22,1900.91,1901.09,161.2416,306711.2263688,354
1624504860000,2021-06-24T03:21:00Z,ETH/USDT,1900.08,1904.37,1899.21,1903.74,531.92882,1010965.1434839,466
1624504800000,2021-06-24T03:20:00Z,ETH/USDT,1903.71,1903.97,1900.12,1900.17,129.36303,245985.9888539,298
1624504740000,2021-06-24T03:19:00Z,ETH/USDT,1900.56,1903.82,1900.56,1903.7,217.40689,413501.6780334,346
1624504680000,2021-06-24T03:18:00Z,ETH/USDT,1900.23,1900.6,1899.44,1900.36,183.33453,348324.4144599,247
1624504620000,2021-06-24T03:17:00Z,ETH/USDT,1901.71,1901.72,1900.03,1900.14,83.61226,158910.9771843,179
1624504560000,2021-06-24T03:16:00Z,ETH/USDT,1902.01,1902.01,1900,1901.72,123.24344,234254.2834404,220
1624504500000,2021-06-24T03:15:00Z,ETH/USDT,1904.76,1904.76,1900.01,1901.97,245.19821,466395.7487569,448
1624504440000,2021-06-24T03:14:00Z,ETH/USDT,1905.86,1905.87,1903.22,1904.76,200.38467,381673.6727989,348
1624504380000,2021-06-24T03:13:00Z,ETH/USDT,1899.43,1905.76,1899.41,1905.76,269.09944,512026.9028637,503
1624504320000,2021-06-24T03:12:00Z,ETH/USDT,1900.63,1900.76,1899.31,1899.38,109.85369,208710.8560965,205
1624504260000,2021-06-24T03:11:00Z,ETH/USDT,1899.82,1901.72,1899.56,1900.62,128.84245,244849.6014893,224
1624504200000,2021-06-24T03:10:00Z,ETH/USDT,1901.46,1902.22,1898.15,1899.82,306.57288,582494.1839334,344
1624504140000,2021-06-24T03:09:00Z,ETH/USDT,1897.77,1902.72,1897.77,1901.48,266.36974,506303.0080958,403
1624504080000,2021-06-24T03:08:00Z,ETH/USDT,1898.01,1898.62,1897,1897.77,99.63395,189079.2717796,194
1624504020000,2021-06-24T03:07:00Z,ETH/USDT,1900.99,1901.12,1898,1898,179.55671,341148.3056149,238
1624503960000,2021-06-24T03:06:00Z,ETH/USDT,1897.52,1901,1897.04,1900.99,228.87826,434737.487616,265
1624503900000,2021-06-24T03:05:00Z,ETH/USDT,1899.99,1899.99,1896.36,1897.52,329.35311,625035.0938169,427
1624503840000,2021-06-24T03:04:00Z,ETH/USDT,1903.76,1903.76,1898.04,1900,412.38821,783837.9441946,540
1624503780000,2021-06-24T03:03:00Z,ETH/USDT,1901.38,1904.12,1900.38,1903.76,535.70101,1019184.9303575,531
1624503720000,2021-06-24T03:02:00Z,ETH/USDT,1898.63,1903.54,1898.62,1900.77,448.72882,853238.2857227,732
1624503660000,2021-06-24T03:01:00Z,ETH/USDT,1893.35,1900.49,1893.35,1898.24,588.6172,1117185.2500819,904
1624503600000,2021-06-24T03:00:00Z,ETH/USDT,1892.85,1893.35,1889.26,1893.35,383.02952,724287.7344723,649
1624503540000,2021-06-24T02:59:00Z,ETH/USDT,1896,1896.86,1892.48,1892.85,241.93766,458258.245111,343
1624503480000,2021-06-24T02:58:00Z,ETH/USDT,1895.23,1896,1893.91,1895.99,104.31908,197678.1357663,292
1624503420000,2021-06-24T02:57:00Z,ETH/USDT,1895.83,1896.91,1894.06,1895.25,623.16383,1181284.8690548,572
1624503360000,2021-06-24T02:56:00Z,ETH/USDT,1897.06,1897.57,1894.03,1896.28,260.63185,494167.6129844,383
1624503300000,2021-06-24T02:55:00Z,ETH/USDT,1900.97,1901.31,1896.69,1897.06,624.20771,1185913.0727357,617
1624503240000,2021-06-24T02:54:00Z,ETH/USDT,1899.25,1901.18,1899.03,1901.13,627.34514,1191973.8590085,620
1624503180000,2021-06-24T02:53:00Z,ETH/USDT,1898.18,1899.5,1896.36,1899.47,428.44956,813333.3438699,440
1624503120000,2021-06-24T02:52:00Z,ETH/USDT,1895.04,1898.5,1895.04,1898.18,296.71254,562835.5048849,399
1624503060000,2021-06-24T02:51:00Z,ETH/USDT,1896.35,1898.85,1892.83,1895.04,616.28008,1168715.1095142,697
1624503000000,2021-06-24T02:50:00Z,ETH/USDT,1892.16,1897.41,1892.16,1896.34,381.41034,723000.614639,545
1624502940000,2021-06-24T02:49:00Z,ETH/USDT,1896.46,1896.47,1891.47,1891.5,320.1909,606552.6938405,424
1624502880000,2021-06-24T02:48:00Z,ETH/USDT,1894.83,1896.77,1893.24,1896.62,148.3178,281122.9542636,252
1624502820000,2021-06-24T02:47:00Z,ETH/USDT,1894,1896.55,1893.99,1895.08,260.52683,493786.4756924,348
1624502760000,2021-06-24T02:46:00Z,ETH/USDT,1895.11,1895.98,1892.61,1894,327.22538,620026.9314013,349
