unix,date,symbol,open,high,low,close,Volume DOT,Volume USDT,tradecount
1624568280000,2021-06-24T20:58:00Z,DOT/USDT,16.307,16.36,16.3,16.357,2805.794,45827.830672,106
1624568220000,2021-06-24T20:57:00Z,DOT/USDT,16.289,16.308,16.261,16.308,9607.61,156377.956862,142
1624568160000,2021-06-24T20:56:00Z,DOT/USDT,16.326,16.331,16.288,16.291,3909.084,63746.945818,125
1624568100000,2021-06-24T20:55:00Z,DOT/USDT,16.326,16.331,16.311,16.33,3956.51,64568.594798,118
1624568040000,2021-06-24T20:54:00Z,DOT/USDT,16.358,16.36,16.318,16.328,4528.596,73993.984572,174
1624567980000,2021-06-24T20:53:00Z,DOT/USDT,16.402,16.403,16.352,16.358,1983.709,32495.664518,100
1624567920000,2021-06-24T20:52:00Z,DOT/USDT,16.386,16.409,16.362,16.4,4679.05,76697.024535,139
1624567860000,2021-06-24T20:51:00Z,DOT/USDT,16.406,16.416,16.387,16.387,3468.801,56901.636257,109
1624567800000,2021-06-24T20:50:00Z,DOT/USDT,16.409,16.409,16.391,16.404,3130.837,51353.648587,85
1624567740000,2021-06-24T20:49:00Z,DOT/USDT,16.381,16.406,16.378,16.406,4061.681,66600.514307,115
1624567680000,2021-06-24T20:48:00Z,DOT/USDT,16.383,16.39,16.367,16.387,3282.674,53766.618519,106
1624567620000,2021-06-24T20:47:00Z,DOT/USDT,16.379,16.39,16.36,16.387,3380.375,55364.581658,123
1624567560000,2021-06-24T20:46:00Z,DOT/USDT,16.367,16.394,16.353,16.382,8049.066,131818.428185,248
1624567500000,2021-06-24T20:45:00Z,DOT/USDT,16.354,16.371,16.33,16.368,5031.3,82252.548556,170
1624567440000,2021-06-24T20:44:00Z,DOT/USDT,16.352,16.368,16.331,16.356,13684.452,223751.583315,189
1624567380000,2021-06-24T20:43:00Z,DOT/USDT,16.317,16.351,16.304,16.348,14522.94,237330.669705,248
1624567320000,2021-06-24T20:42:00Z,DOT/USDT,16.273,16.316,16.262,16.316,5379.408,87649.899523,131
1624567260000,2021-06-24T20:41:00Z,DOT/USDT,16.255,16.279,16.255,16.279,1971.18,32070.411652,83
1624567200000,2021-06-24T20:40:00Z,DOT/USDT,16.244,16.272,16.244,16.249,6671.666,108454.749158,126
1624567140000,2021-06-24T20:39:00Z,DOT/USDT,16.282,16.282,16.23,16.242,4749.924,77210.675166,126
1624567080000,2021-06-24T20:38:00Z,DOT/USDT,16.272,16.3,16.272,16.283,4365.972,71118.323976,110
1624567020000,2021-06-24T20:37:00Z,DOT/USDT,16.264,16.284,16.258,16.273,3232.667,52595.326634,108
1624566960000,2021-06-24T20:36:00Z,DOT/USDT,16.224,16.267,16.22,16.261,22455.367,364766.504433,286
1624566900000,2021-06-24T20:35:00Z,DOT/USDT,16.17,16.249,16.17,16.224,14422.717,233953.115632,288
1624566840000,2021-06-24T20:34:00Z,DOT/USDT,16.162,16.174,16.149,16.163,6814.242,110116.423886,204
1624566780000,2021-06-24T20:33:00Z,DOT/USDT,16.211,16.22,16.145,16.162,35667.831,577297.639841,596
1624566720000,2021-06-24T20:32:00Z,DOT/USDT,16.208,16.239,16.205,16.206,2885.92,46813.704075,112
1624566660000,2021-06-24T20:31:00Z,DOT/USDT,16.209,16.218,16.193,16.205,8013.429,129835.155852,253
1624566600000,2021-06-24T20:30:00Z,DOT/USDT,16.245,16.246,16.209,16.209,5070.322,82260.072239,176
1624566540000,2021-06-24T20:29:00Z,DOT/USDT,16.25,16.263,16.228,16.241,10333.484,167830.973976,176
1624566480000,2021-06-24T20:28:00Z,DOT/USDT,16.248,16.266,16.243,16.25,5306.062,86263.666808,86
1624566420000,2021-06-24T20:27:00Z,DOT/USDT,16.277,16.278,16.246,16.253,3219.946,52384.147542,87
1624566360000,2021-06-24T20:26:00Z,DOT/USDT,16.254,16.288,16.244,16.279,12456.951,202531.306113,113
1624566300000,2021-06-24T20:25:00Z,DOT/USDT,16.253,16.268,16.237,16.254,12477.612,202740.510242,208
1624566240000,2021-06-24T20:24:00Z,DOT/USDT,16.26,16.275,16.248,16.254,3608.027,58670.839357,145
1624566180000,2021-06-24T20:23:00Z,DOT/USDT,16.225,16.268,16.222,16.258,8934.862,145147.18756,240
1624566120000,2021-06-24T20:22:00Z,DOT/USDT,16.238,16.249,16.217,16.221,6399.746,103899.120577,253
1624566060000,2021-06-24T20:21:00Z,DOT/USDT,16.314,16.33,16.214,16.239,38405.37,624107.991803,815
1624566000000,2021-06-24T20:20:00Z,DOT/USDT,16.384,16.384,16.311,16.314,6053.418,98930.435988,218
1624565940000,2021-06-24T20:19:00Z,DOT/USDT,16.362,16.393,16.362,16.387,3979.428,65174.316295,119
1624565880000,2021-06-24T20:18:00Z,DOT/USDT,16.358,16.379,16.345,16.36,3782.993,61877.840718,144
1624565820000,2021-06-24T20:17:00Z,DOT/USDT,16.362,16.376,16.352,16.357,8709.349,142531.751243,207
1624565760000,2021-06-24T20:16:00Z,DOT/USDT,16.415,16.416,16.36,16.363,9100.187,149135.566585,175
1624565700000,2021-06-24T20:15:00Z,DOT/USDT,16.425,16.425,16.4,16.413,2145.51,35203.714777,119
1624565640000,2021-06-24T20:14:00Z,DOT/USDT,16.406,16.427,16.4,16.425,2235.818,36698.715758,108
1624565580000,2021-06-24T20:13:00Z,DOT/USDT,16.379,16.408,16.37,16.405,1467.512,24056.443113,83
1624565520000,2021-06-24T20:12:00Z,DOT/USDT,16.371,16.396,16.371,16.379,2086.928,34191.871536,65
1624565460000,2021-06-24T20:11:00Z,DOT/USDT,16.37,16.382,16.356,16.367,1855.249,30370.490285,121
1624565400000,2021-06-24T20:10:00Z,DOT/USDT,16.389,16.399,16.367,16.374,4578.059,75011.428253,152
1624565340000,2021-06-24T20:09:00Z,DOT/USDT,16.376,16.407,16.369,16.386,2117.517,34700.327827,109
1624565280000,2021-06-24T20:08:00Z,DOT/USDT,16.389,16.411,16.372,16.381,18558.45,304122.760589,259
1624565220000,2021-06-24T20:07:00Z,DOT/USDT,16.404,16.417,16.382,16.392,1652.388,27094.045692,82
1624565160000,2021-06-24T20:06:00Z,DOT/USDT,16.413,16.432,16.403,16.406,2864.266,47015.175003,97
1624565100000,2021-06-24T20:05:00Z,DOT/USDT,16.455,16.455,16.395,16.407,5480.31,89973.514864,144
1624565040000,2021-06-24T20:04:00Z,DOT/USDT,16.438,16.458,16.407,16.458,10519.275,172885.668564,201
1624564980000,2021-06-24T20:03:00Z,DOT/USDT,16.452,16.454,16.42,16.437,3613.203,59376.733725,128
1624564920000,2021-06-24T20:02:00Z,DOT/USDT,16.43,16.46,16.414,16.448,7483.325,123070.588094,201
1624564860000,2021-06-24T20:01:00Z,DOT/USDT,16.391,16.432,16.381,16.425,4402.154,72273.089736,143
1624564800000,2021-06-24T20:00:00Z,DOT/USDT,16.403,16.424,16.376,16.393,10068.657,165121.278844,242
1624564740000,2021-06-24T19:59:00Z,DOT/USDT,16.359,16.402,16.355,16.402,1437.176,23545.674705,96
1624564680000,2021-06-24T19:58:00Z,DOT/USDT,16.37,16.382,16.35,16.358,2885.067,47220.833684,124
1624564620000,2021-06-24T19:57:00Z,DOT/USDT,16.373,16.412,16.371,16.374,4087.683,67007.317079,181
1624564560000,2021-06-24T19:56:00Z,DOT/USDT,16.35,16.391,16.34,16.374,28303.633,463505.215712,295
1624564500000,2021-06-24T19:55:00Z,DOT/USDT,16.341,16.356,16.339,16.35,2052.305,33549.746911,64
1624564440000,2021-06-24T19:54:00Z,DOT/USDT,16.358,16.359,16.333,16.34,3196.696,52250.077101,85
1624564380000,2021-06-24T19:53:00Z,DOT/USDT,16.344,16.362,16.338,16.358,2679.479,43821.843786,78
1624564320000,2021-06-24T19:52:00Z,DOT/USDT,16.33,16.35,16.312,16.347,2945.064,48077.263753,107
1624564260000,2021-06-24T19:51:00Z,DOT/USDT,16.32,16.345,16.32,16.327,3682.469,60146.181248,104
1624564200000,2021-06-24T19:50:00Z,DOT/USDT,16.297,16.322,16.297,16.316,2933.572,47836.447886,75
1624564140000,2021-06-24T19:49:00Z,DOT/USDT,16.294,16.317,16.293,16.297,4909.66,80059.281564,132
1624564080000,2021-06-24T19:48:00Z,DOT/USDT,16.283,16.304,16.265,16.293,7317.617,119196.010976,239
1624564020000,2021-06-24T19:47:00Z,DOT/USDT,16.309,16.318,16.267,16.28,10283.917,167513.510868,197
1624563960000,2021-06-24T19:46:00Z,DOT/USDT,16.321,16.334,16.308,16.31,3659.608,59729.927988,92
1624563900000,2021-06-24T19:45:00Z,DOT/USDT,16.362,16.375,16.315,16.318,4668.563,76287.120209,153
1624563840000,2021-06-24T19:44:00Z,DOT/USDT,16.337,16.362,16.337,16.362,4097.137,66980.160772,116
1624563780000,2021-06-24T19:43:00Z,DOT/USDT,16.308,16.338,16.308,16.336,2275.777,37145.947952,102
1624563720000,2021-06-24T19:42:00Z,DOT/USDT,16.322,16.339,16.291,16.309,12025.634,196161.128654,306
1624563660000,2021-06-24T19:41:00Z,DOT/USDT,16.339,16.339,16.315,16.321,4526.243,73888.497004,109
1624563600000,2021-06-24T19:40:00Z,DOT/USDT,16.353,16.353,16.325,16.341,1567.972,25612.498824,81
1624563540000,2021-06-24T19:39:00Z,DOT/USDT,16.349,16.366,16.336,16.354,2054.364,33583.435818,84
1624563480000,2021-06-24T19:38:00Z,DOT/USDT,16.33,16.357,16.33,16.353,3422.807,55947.306314,126
1624563420000,2021-06-24T19:37:00Z,DOT/USDT,16.342,16.343,16.319,16.329,8649.155,141232.385831,275
1624563360000,2021-06-24T19:36:00Z,DOT/USDT,16.351,16.368,16.347,16.347,2324.102,38011.39291,92
1624563300000,2021-06-24T19:35:00Z,DOT/USDT,16.38,16.382,16.344,16.35,4352.834,71183.0582,140
1624563240000,2021-06-24T19:34:00Z,DOT/USDT,16.388,16.398,16.342,16.38,26570.005,434801.035515,390
1624563180000,2021-06-24T19:33:00Z,DOT/USDT,16.387,16.399,16.386,16.389,2004.956,32864.609087,77
1624563120000,2021-06-24T19:32:00Z,DOT/USDT,16.393,16.402,16.376,16.387,2769.755,45385.994456,99
1624563060000,2021-06-24T19:31:00Z,DOT/USDT,16.414,16.421,16.386,16.391,3506.271,57527.813132,116
1624563000000,2021-06-24T19:30:00Z,DOT/USDT,16.382,16.416,16.382,16.415,3381.743,55479.697217,135
1624562940000,2021-06-24T19:29:00Z,DOT/USDT,16.38,16.401,16.355,16.382,19996.106,327630.486272,274
1624562880000,2021-06-24T19:28:00Z,DOT/USDT,16.382,16.385,16.371,16.382,2867.369,46964.531075,102
1624562820000,2021-06-24T19:27:00Z,DOT/USDT,16.379,16.382,16.368,16.376,3604.992,59034.701867,147
1624562760000,2021-06-24T19:26:00Z,DOT/USDT,16.383,16.39,16.373,16.379,2330.718,38182.237324,90
1624562700000,2021-06-24T19:25:00Z,DOT/USDT,16.386,16.4,16.376,16.383,2759.771,45225.948784,106
1624562640000,2021-06-24T19:24:00Z,DOT/USDT,16.413,16.416,16.386,16.386,3750.379,61519.878802,142
1624562580000,2021-06-24T19:23:00Z,DOT/USDT,16.422,16.433,16.4,16.41,2706.919,44434.123678,120
1624562520000,2021-06-24T19:22:00Z,DOT/USDT,16.413,16.428,16.41,16.423,1812.932,29767.733939,94
1624562460000,2021-06-24T19:21:00Z,DOT/USDT,16.45,16.45,16.404,16.41,6087.508,99983.044925,185
1624562400000,2021-06-24T19:20:00Z,DOT/USDT,16.472,16.472,16.444,16.45,4865.689,80076.273125,161
1624562340000,2021-06-24T19:19:00Z,DOT/USDT,16.479,16.484,16.462,16.471,2721.113,44829.668801,112
1624562280000,2021-06-24T19:18:00Z,DOT/USDT,16.483,16.495,16.47,16.479,6179.675,101885.793485,140
1624562220000,2021-06-24T19:17:00Z,DOT/USDT,16.476,16.495,16.471,16.489,3167.588,52211.684301,108
1624562160000,2021-06-24T19:16:00Z,DOT/USDT,16.487,16.5,16.471,16.476,8271.242,136384.269312,218
1624562100000,2021-06-24T19:15:00Z,DOT/USDT,16.456,16.493,16.456,16.488,3135.906,51691.784322,175
1624562040000,2021-06-24T19:14:00Z,DOT/USDT,16.442,16.468,16.432,16.455,9479.679,155934.759406,223
1624561980000,2021-06-24T19:13:00Z,DOT/USDT,16.429,16.445,16.407,16.444,3542.322,58188.864295,113
1624561920000,2021-06-24T19:12:00Z,DOT/USDT,16.377,16.43,16.377,16.429,9424.822,154671.097957,241
1624561860000,2021-06-24T19:11:00Z,DOT/USDT,16.375,16.384,16.369,16.377,2516.658,41208.345526,125
1624561800000,2021-06-24T19:10:00Z,DOT/USDT,16.355,16.382,16.354,16.368,4088.433,66895.980788,124
1624561740000,2021-06-24T19:09:00Z,DOT/USDT,16.384,16.386,16.355,16.355,3193.119,52260.970392,92
1624561680000,2021-06-24T19:08:00Z,DOT/USDT,16.367,16.383,16.346,16.383,7204.806,117857.539572,231
1624561620000,2021-06-24T19:07:00Z,DOT/USDT,16.384,16.399,16.367,16.37,2406.377,39427.791897,130
1624561560000,2021-06-24T19:06:00Z,DOT/USDT,16.392,16.408,16.378,16.385,3566.596,58479.259169,124
1624561500000,2021-06-24T19:05:00Z,DOT/USDT,16.403,16.413,16.376,16.39,3350.106,54920.529257,104
1624561440000,2021-06-24T19:04:00Z,DOT/USDT,16.431,16.451,16.405,16.405,3707.06,60887.152649,128
1624561380000,2021-06-24T19:03:00Z,DOT/USDT,16.42,16.429,16.401,16.429,5575.978,91557.663536,95
1624561320000,2021-06-24T19:02:00Z,DOT/USDT,16.408,16.433,16.393,16.423,4355.95,71515.319811,181
1624561260000,2021-06-24T19:01:00Z,DOT/USDT,16.391,16.4,16.365,16.4,13530.085,221635.349044,298
1624561200000,2021-06-24T19:00:00Z,DOT/USDT,16.438,16.451,16.389,16.391,7987.22,131119.875551,251
1624561140000,2021-06-24T18:59:00Z,DOT/USDT,16.454,16.472,16.432,16.441,9284.788,152732.059551,190
1624561080000,2021-06-24T18:58:00Z,DOT/USDT,16.458,16.464,16.441,16.455,2425.296,39897.417688,120
1624561020000,2021-06-24T18:57:00Z,DOT/USDT,16.473,16.48,16.456,16.46,5346.426,88052.695772,156
1624560960000,2021-06-24T18:56:00Z,DOT/USDT,16.519,16.526,16.471,16.473,6858.414,113114.793471,253
1624560900000,2021-06-24T18:55:00Z,DOT/USDT,16.526,16.541,16.498,16.519,6488.797,107202.808043,190
1624560840000,2021-06-24T18:54:00Z,DOT/USDT,16.511,16.54,16.502,16.527,7208.867,119114.060382,312
1624560780000,2021-06-24T18:53:00Z,DOT/USDT,16.499,16.517,16.466,16.517,19801.522,326633.836973,434
1624560720000,2021-06-24T18:52:00Z,DOT/USDT,16.466,16.502,16.45,16.496,15352.18,252908.608717,440
1624560660000,2021-06-24T18:51:00Z,DOT/USDT,16.44,16.49,16.417,16.467,17498.307,287938.921039,478
1624560600000,2021-06-24T18:50:00Z,DOT/USDT,16.363,16.449,16.34,16.44,32195.923,527859.9189,625
1624560540000,2021-06-24T18:49:00Z,DOT/USDT,16.371,16.383,16.358,16.362,2056.651,33665.153747,120
1624560480000,2021-06-24T18:48:00Z,DOT/USDT,16.402,16.415,16.361,16.373,5648.591,92517.724664,169
1624560420000,2021-06-24T18:47:00Z,DOT/USDT,16.412,16.417,16.389,16.39,6263.667,102719.493129,152
1624560360000,2021-06-24T18:46:00Z,DOT/USDT,16.403,16.419,16.389,16.412,4811.384,78942.582151,113
1624560300000,2021-06-24T18:45:00Z,DOT/USDT,16.413,16.415,16.386,16.402,1323.003,21697.167304,120
1624560240000,2021-06-24T18:44:00Z,DOT/USDT,16.399,16.419,16.389,16.419,4489.472,73644.95299,103
1624560180000,2021-06-24T18:43:00Z,DOT/USDT,16.413,16.414,16.386,16.39,4076.023,66831.127046,151
1624560120000,2021-06-24T18:42:00Z,DOT/USDT,16.403,16.425,16.393,16.416,7559.846,124008.8957,149
1624560060000,2021-06-24T18:41:00Z,DOT/USDT,16.395,16.424,16.379,16.404,5422.529,88932.573282,192
1624560000000,2021-06-24T18:40:00Z,DOT/USDT,16.438,16.441,16.395,16.396,7436.906,122038.566697,153
1624559940000,2021-06-24T18:39:00Z,DOT/USDT,16.409,16.45,16.404,16.438,3093.431,50818.440978,145
1624559880000,2021-06-24T18:38:00Z,DOT/USDT,16.398,16.45,16.398,16.406,19984.472,328285.341898,280
1624559820000,2021-06-24T18:37:00Z,DOT/USDT,16.369,16.412,16.369,16.394,6810.065,111665.339357,140
1624559760000,2021-06-24T18:36:00Z,DOT/USDT,16.374,16.397,16.341,16.37,9082.549,148661.878175,207
1624559700000,2021-06-24T18:35:00Z,DOT/USDT,16.349,16.415,16.349,16.374,12641.875,207215.340872,231
1624559640000,2021-06-24T18:34:00Z,DOT/USDT,16.332,16.353,16.307,16.345,4586.651,74860.895573,171
1624559580000,2021-06-24T18:33:00Z,DOT/USDT,16.417,16.426,16.327,16.333,19085.719,312298.942406,366
1624559520000,2021-06-24T18:32:00Z,DOT/USDT,16.37,16.427,16.37,16.42,13865.915,227313.248006,311
1624559460000,2021-06-24T18:31:00Z,DOT/USDT,16.322,16.371,16.322,16.371,5124.218,83761.22894,170
1624559400000,2021-06-24T18:30:00Z,DOT/USDT,16.373,16.384,16.315,16.326,8872.12,145113.258081,219
1624559340000,2021-06-24T18:29:00Z,DOT/USDT,16.354,16.374,16.348,16.374,1472.995,24104.230188,84
1624559280000,2021-06-24T18:28:00Z,DOT/USDT,16.34,16.367,16.339,16.346,3049.654,49864.404723,104
1624559220000,2021-06-24T18:27:00Z,DOT/USDT,16.352,16.352,16.329,16.34,3840.446,62775.075127,115
1624559160000,2021-06-24T18:26:00Z,DOT/USDT,16.332,16.36,16.317,16.354,4251.83,69452.704622,124
1624559100000,2021-06-24T18:25:00Z,DOT/USDT,16.308,16.355,16.307,16.339,8336.926,136146.412342,182
1624559040000,2021-06-24T18:24:00Z,DOT/USDT,16.282,16.316,16.282,16.308,4210.225,68647.335247,137
1624558980000,2021-06-24T18:23:00Z,DOT/USDT,16.293,16.305,16.277,16.282,1833.463,29863.590532,91
1624558920000,2021-06-24T18:22:00Z,DOT/USDT,16.279,16.305,16.269,16.292,6759.261,110130.189504,170
1624558860000,2021-06-24T18:21:00Z,DOT/USDT,16.283,16.3,16.274,16.28,3093.893,50386.616652,156
1624558800000,2021-06-24T18:20:00Z,DOT/USDT,16.29,16.302,16.278,16.285,4498.795,73282.661963,147
1624558740000,2021-06-24T18:19:00Z,DOT/USDT,16.349,16.349,16.29,16.29,4055.67,66179.92628,177
1624558680000,2021-06-24T18:18:00Z,DOT/USDT,16.311,16.36,16.31,16.35,5841.39,95341.818093,209
1624558620000,2021-06-24T18:17:00Z,DOT/USDT,16.272,16.314,16.272,16.311,4109.227,66937.868819,157
1624558560000,2021-06-24T18:16:00Z,DOT/USDT,16.274,16.28,16.252,16.272,6074.668,98789.050668,284
1624558500000,2021-06-24T18:15:00Z,DOT/USDT,16.29,16.324,16.271,16.279,7418.548,120898.96207,256
1624558440000,2021-06-24T18:14:00Z,DOT/USDT,16.323,16.323,16.282,16.295,10492.28,170969.025514,287
1624558380000,2021-06-24T18:13:00Z,DOT/USDT,16.325,16.337,16.313,16.323,4196.765,68516.045941,165
1624558320000,2021-06-24T18:12:00Z,DOT/USDT,16.331,16.34,16.313,16.322,6739.345,110015.163676,109
1624558260000,2021-06-24T18:11:00Z,DOT/USDT,16.317,16.339,16.31,16.33,18112.419,295640.018258,256
1624558200000,2021-06-24T18:10:00Z,DOT/USDT,16.307,16.344,16.303,16.311,3741.769,61073.199636,181
1624558140000,2021-06-24T18:09:00Z,DOT/USDT,16.334,16.339,16.305,16.305,6944.132,113341.216036,193
1624558080000,2021-06-24T18:08:00Z,DOT/USDT,16.336,16.354,16.295,16.334,13303.837,217218.01119,429
1624558020000,2021-06-24T18:07:00Z,DOT/USDT,16.376,16.378,16.322,16.334,17856.491,291978.16042,399
1624557960000,2021-06-24T18:06:00Z,DOT/USDT,16.377,16.407,16.369,16.375,15128.494,247805.647013,294
1624557900000,2021-06-24T18:05:00Z,DOT/USDT,16.423,16.439,16.376,16.384,17675.326,290034.507555,373
1624557840000,2021-06-24T18:04:00Z,DOT/USDT,16.436,16.46,16.421,16.424,16722.602,274984.775918,281
1624557780000,2021-06-24T18:03:00Z,DOT/USDT,16.459,16.476,16.431,16.438,42176.361,693812.281773,497
1624557720000,2021-06-24T18:02:00Z,DOT/USDT,16.483,16.503,16.453,16.456,16349.803,269320.605448,444
1624557660000,2021-06-24T18:01:00Z,DOT/USDT,16.527,16.545,16.479,16.482,21029.25,347315.352454,491
1624557600000,2021-06-24T18:00:00Z,DOT/USDT,16.442,16.558,16.442,16.528,67505.56,1114670.209473,1310
1624557540000,2021-06-24T17:59:00Z,DOT/USDT,16.419,16.442,16.397,16.442,12666.79,207921.695307,310
1624557480000,2021-06-24T17:58:00Z,DOT/USDT,16.426,16.434,16.39,16.42,16521.16,271090.977969,297
1624557420000,2021-06-24T17:57:00Z,DOT/USDT,16.335,16.427,16.335,16.426,11441.26,187500.565114,299
1624557360000,2021-06-24T17:56:00Z,DOT/USDT,16.348,16.36,16.322,16.335,5135.91,83927.209248,216
1624557300000,2021-06-24T17:55:00Z,DOT/USDT,16.306,16.349,16.306,16.349,4260.478,69589.890559,135
1624557240000,2021-06-24T17:54:00Z,DOT/USDT,16.291,16.31,16.286,16.302,2450.005,39934.107592,114
1624557180000,2021-06-24T17:53:00Z,DOT/USDT,16.281,16.307,16.281,16.294,11937.897,194469.984818,193
1624557120000,2021-06-24T17:52:00Z,DOT/USDT,16.287,16.296,16.266,16.282,4184.055,68112.858213,139
1624557060000,2021-06-24T17:51:00Z,DOT/USDT,16.278,16.293,16.263,16.281,1633.428,26589.751676,127
1624557000000,2021-06-24T17:50:00Z,DOT/USDT,16.255,16.297,16.252,16.279,9026.345,146875.094782,283
1624556940000,2021-06-24T17:49:00Z,DOT/USDT,16.307,16.314,16.241,16.258,17056.528,277297.841156,532
1624556880000,2021-06-24T17:48:00Z,DOT/USDT,16.352,16.352,16.295,16.305,9231.069,150597.435817,234
1624556820000,2021-06-24T17:47:00Z,DOT/USDT,16.347,16.367,16.329,16.34,9779.239,159923.436765,274
1624556760000,2021-06-24T17:46:00Z,DOT/USDT,16.336,16.351,16.332,16.34,1390.367,22723.633918,124
1624556700000,2021-06-24T17:45:00Z,DOT/USDT,16.331,16.354,16.326,16.341,5481.34,89552.075221,216
1624556640000,2021-06-24T17:44:00Z,DOT/USDT,16.315,16.365,16.315,16.332,6511.96,106443.605771,222
1624556580000,2021-06-24T17:43:00Z,DOT/USDT,16.307,16.324,16.306,16.315,8027.661,130985.094166,149
1624556520000,2021-06-24T17:42:00Z,DOT/USDT,16.302,16.316,16.299,16.3,4209.599,68644.77008,133
1624556460000,2021-06-24T17:41:00Z,DOT/USDT,16.296,16.308,16.293,16.302,2654.257,43263.269124,119
1624556400000,2021-06-24T17:40:00Z,DOT/USDT,16.323,16.323,16.288,16.297,6573.598,107163.244596,156
1624556340000,2021-06-24T17:39:00Z,DOT/USDT,16.288,16.326,16.282,16.326,7101.754,115767.957897,250
1624556280000,2021-06-24T17:38:00Z,DOT/USDT,16.297,16.31,16.27,16.292,27590.874,449305.530554,566
1624556220000,2021-06-24T17:37:00Z,DOT/USDT,16.339,16.341,16.292,16.298,11944.033,194773.868536,389
1624556160000,2021-06-24T17:36:00Z,DOT/USDT,16.341,16.35,16.32,16.335,6006.654,98101.553736,290
1624556100000,2021-06-24T17:35:00Z,DOT/USDT,16.357,16.359,16.322,16.341,6729.275,109952.239434,367
1624556040000,2021-06-24T17:34:00Z,DOT/USDT,16.363,16.38,16.347,16.357,9420.141,154169.836966,362
1624555980000,2021-06-24T17:33:00Z,DOT/USDT,16.393,16.398,16.352,16.362,8305.019,135960.490865,388
1624555920000,2021-06-24T17:32:00Z,DOT/USDT,16.419,16.423,16.379,16.388,39202.379,642874.667687,671
1624555860000,2021-06-24T17:31:00Z,DOT/USDT,16.47,16.47,16.404,16.419,14546.364,239041.416759,512
1624555800000,2021-06-24T17:30:00Z,DOT/USDT,16.486,16.513,16.466,16.471,7391.736,121854.363895,224
1624555740000,2021-06-24T17:29:00Z,DOT/USDT,16.484,16.487,16.441,16.475,21518.273,354196.731119,352
1624555680000,2021-06-24T17:28:00Z,DOT/USDT,16.503,16.512,16.453,16.486,15769.087,259873.6233,357
1624555620000,2021-06-24T17:27:00Z,DOT/USDT,16.543,16.543,16.495,16.507,7456.556,123081.545161,279
1624555560000,2021-06-24T17:26:00Z,DOT/USDT,16.56,16.568,16.53,16.543,9118.581,150929.045636,291
1624555500000,2021-06-24T17:25:00Z,DOT/USDT,16.575,16.583,16.53,16.555,19923.87,329763.348105,510
1624555440000,2021-06-24T17:24:00Z,DOT/USDT,16.547,16.609,16.546,16.575,33258.579,551542.738561,703
1624555380000,2021-06-24T17:23:00Z,DOT/USDT,16.51,16.55,16.51,16.544,10195.879,168507.386762,276
1624555320000,2021-06-24T17:22:00Z,DOT/USDT,16.518,16.529,16.503,16.511,30089.388,496996.051532,440
1624555260000,2021-06-24T17:21:00Z,DOT/USDT,16.476,16.52,16.467,16.52,19419.57,320342.769168,336
1624555200000,2021-06-24T17:20:00Z,DOT/USDT,16.483,16.49,16.46,16.475,4000.135,65905.879679,174
1624555140000,2021-06-24T17:19:00Z,DOT/USDT,16.48,16.498,16.452,16.483,8393.919,138341.821104,263
1624555080000,2021-06-24T17:18:00Z,DOT/USDT,16.486,16.499,16.473,16.48,7729.921,127453.50398,203
1624555020000,2021-06-24T17:17:00Z,DOT/USDT,16.466,16.488,16.456,16.484,8198.229,135048.523564,209
1624554960000,2021-06-24T17:16:00Z,DOT/USDT,16.464,16.488,16.455,16.467,3738.918,61578.521625,197
1624554900000,2021-06-24T17:15:00Z,DOT/USDT,16.552,16.575,16.461,16.463,23020.164,380108.109984,486
1624554840000,2021-06-24T17:14:00Z,DOT/USDT,16.491,16.562,16.491,16.55,49690.933,820984.74796,591
1624554780000,2021-06-24T17:13:00Z,DOT/USDT,16.433,16.497,16.433,16.488,15191.872,250173.917948,290
1624554720000,2021-06-24T17:12:00Z,DOT/USDT,16.429,16.472,16.429,16.432,17236.604,283518.296524,358
1624554660000,2021-06-24T17:11:00Z,DOT/USDT,16.439,16.477,16.423,16.426,16227.663,266953.282084,333
1624554600000,2021-06-24T17:10:00Z,DOT/USDT,16.48,16.499,16.406,16.446,36567.298,601832.775678,721
1624554540000,2021-06-24T17:09:00Z,DOT/USDT,16.516,16.526,16.466,16.483,18372.641,303085.735439,712
1624554480000,2021-06-24T17:08:00Z,DOT/USDT,16.552,16.562,16.518,16.518,15361.579,254130.807702,471
1624554420000,2021-06-24T17:07:00Z,DOT/USDT,16.522,16.593,16.522,16.55,53236.45,881590.411433,956
1624554360000,2021-06-24T17:06:00Z,DOT/USDT,16.543,16.545,16.51,16.519,19168.352,316795.106247,684
1624554300000,2021-06-24T17:05:00Z,DOT/USDT,16.505,16.59,16.48,16.541,59171.362,979406.492921,1276
1624554240000,2021-06-24T17:04:00Z,DOT/USDT,16.506,16.526,16.496,16.505,7567.001,124962.259347,326
1624554180000,2021-06-24T17:03:00Z,DOT/USDT,16.519,16.535,16.478,16.507,40618.127,670419.639599,1137
1624554120000,2021-06-24T17:02:00Z,DOT/USDT,16.452,16.528,16.426,16.519,78049.861,1286231.180069,1734
1624554060000,2021-06-24T17:01:00Z,DOT/USDT,16.414,16.47,16.382,16.454,43520.587,715067.775789,1109
1624554000000,2021-06-24T17:00:00Z,DOT/USDT,16.287,16.43,16.287,16.419,80285.855,1314689.248263,1564
1624553940000,2021-06-24T16:59:00Z,DOT/USDT,16.311,16.313,16.279,16.287,5761.151,93869.140354,243
